,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
1565,PAPRB,AL,2016,46417.0,Alabama,113.9837834,129,1206793
1567,REPRB,AL,2016,230734.0,Alabama,113.9837834,129,1206793
1568,SOTCB,AL,2016,431.0,Alabama,113.9837834,129,1206793
1569,TEPRB,AL,2016,1118407.0,Alabama,113.9837834,129,1206793
1570,TETCB,AL,2016,1922727.0,Alabama,113.9837834,129,1206793
1571,WDEXB,AL,2016,0.0,Alabama,113.9837834,129,1206793
1572,WDPRB,AL,2016,162166.0,Alabama,113.9837834,129,1206793
1573,WDTCB,AL,2016,162166.0,Alabama,113.9837834,129,1206793
1574,WSTCB,AL,2016,1606.0,Alabama,113.9837834,129,1206793
1575,WWPRB,AL,2016,163772.0,Alabama,113.9837834,129,1206793
1576,WYTCB,AL,2016,0.0,Alabama,113.9837834,129,1206793
3068,BDPRP,AL,2017,292.0,Alabama,108.5943783,104,2414699
3071,CLPRB,AL,2017,326748.0,Alabama,108.5943783,104,2414699
3076,ENPRP,AL,2017,0.0,Alabama,108.5943783,104,2414699
3077,GETCB,AL,2017,141.0,Alabama,108.5943783,104,2414699
3078,HYTCB,AL,2017,85103.0,Alabama,108.5943783,104,2414699
3079,NCPRB,AL,2017,87057.0,Alabama,108.5943783,104,2414699
3080,NGMPB,AL,2017,159686.0,Alabama,108.5943783,104,2414699
3083,NUETB,AL,2017,446097.0,Alabama,108.5943783,104,2414699
3084,PAPRB,AL,2017,39100.0,Alabama,108.5943783,104,2414699
3086,REPRB,AL,2017,258549.0,Alabama,108.5943783,104,2414699
3087,SOTCB,AL,2017,1812.0,Alabama,108.5943783,104,2414699
3088,TEPRB,AL,2017,1230179.0,Alabama,108.5943783,104,2414699
3089,TETCB,AL,2017,1904206.0,Alabama,108.5943783,104,2414699
3090,WDEXB,AL,2017,1137.0,Alabama,108.5943783,104,2414699
3091,WDPRB,AL,2017,168195.0,Alabama,108.5943783,104,2414699
3092,WDTCB,AL,2017,167058.0,Alabama,108.5943783,104,2414699
3093,WSTCB,AL,2017,1712.0,Alabama,108.5943783,104,2414699
3094,WWPRB,AL,2017,169907.0,Alabama,108.5943783,104,2414699
3095,WYTCB,AL,2017,0.0,Alabama,108.5943783,104,2414699
4587,BDPRP,AL,2018,304.0,Alabama,112.3554714,75,1844186
4590,CLPRB,AL,2018,370533.0,Alabama,112.3554714,75,1844186
4595,ENPRP,AL,2018,0.0,Alabama,112.3554714,75,1844186
4596,GETCB,AL,2018,141.0,Alabama,112.3554714,75,1844186
4597,HYTCB,AL,2018,101447.0,Alabama,112.3554714,75,1844186
4598,NCPRB,AL,2018,105013.0,Alabama,112.3554714,75,1844186
4599,NGMPB,AL,2018,149607.0,Alabama,112.3554714,75,1844186
4602,NUETB,AL,2018,412584.0,Alabama,112.3554714,75,1844186
4603,PAPRB,AL,2018,33591.0,Alabama,112.3554714,75,1844186
4605,REPRB,AL,2018,279560.0,Alabama,112.3554714,75,1844186
4606,SOTCB,AL,2018,3425.0,Alabama,112.3554714,75,1844186
4607,TEPRB,AL,2018,1245875.0,Alabama,112.3554714,75,1844186
4608,TETCB,AL,2018,1956413.0,Alabama,112.3554714,75,1844186
4609,WDEXB,AL,2018,4462.0,Alabama,112.3554714,75,1844186
4610,WDPRB,AL,2018,171215.0,Alabama,112.3554714,75,1844186
4611,WDTCB,AL,2018,166753.0,Alabama,112.3554714,75,1844186
4612,WSTCB,AL,2018,1680.0,Alabama,112.3554714,75,1844186
4613,WWPRB,AL,2018,172895.0,Alabama,112.3554714,75,1844186
4614,WYTCB,AL,2018,0.0,Alabama,112.3554714,75,1844186
6106,BDPRP,AL,2019,275.0,Alabama,106.2507516,54,840218
6109,CLPRB,AL,2019,350506.0,Alabama,106.2507516,54,840218
6114,ENPRP,AL,2019,0.0,Alabama,106.2507516,54,840218
6115,GETCB,AL,2019,141.0,Alabama,106.2507516,54,840218
6116,HYTCB,AL,2019,101563.0,Alabama,106.2507516,54,840218
6117,NCPRB,AL,2019,105332.0,Alabama,106.2507516,54,840218
6118,NGMPB,AL,2019,138425.0,Alabama,106.2507516,54,840218
6121,NUETB,AL,2019,455865.0,Alabama,106.2507516,54,840218
6122,PAPRB,AL,2019,27687.0,Alabama,106.2507516,54,840218
6124,REPRB,AL,2019,278142.0,Alabama,106.2507516,54,840218
6125,SOTCB,AL,2019,3628.0,Alabama,106.2507516,54,840218
6126,TEPRB,AL,2019,1250624.0,Alabama,106.2507516,54,840218
6127,TETCB,AL,2019,1926332.0,Alabama,106.2507516,54,840218
6128,WDEXB,AL,2019,5308.0,Alabama,106.2507516,54,840218
6129,WDPRB,AL,2019,169739.0,Alabama,106.2507516,54,840218
6130,WDTCB,AL,2019,164431.0,Alabama,106.2507516,54,840218
6131,WSTCB,AL,2019,1577.0,Alabama,106.2507516,54,840218
6132,WWPRB,AL,2019,171316.0,Alabama,106.2507516,54,840218
6133,WYTCB,AL,2019,0.0,Alabama,106.2507516,54,840218
