,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3745,HYTCB,MO,2017,10886.0,Missouri,124.5052275,316,4957942
3746,NCPRB,MO,2017,32395.0,Missouri,124.5052275,316,4957942
3747,NGMPB,MO,2017,1.0,Missouri,124.5052275,316,4957942
3750,NUETB,MO,2017,86853.0,Missouri,124.5052275,316,4957942
3751,PAPRB,MO,2017,664.0,Missouri,124.5052275,316,4957942
3753,REPRB,MO,2017,116838.0,Missouri,124.5052275,316,4957942
3754,SOTCB,MO,2017,2433.0,Missouri,124.5052275,316,4957942
3755,TEPRB,MO,2017,209676.0,Missouri,124.5052275,316,4957942
3756,TETCB,MO,2017,1742207.0,Missouri,124.5052275,316,4957942
3757,WDEXB,MO,2017,0.0,Missouri,124.5052275,316,4957942
3758,WDPRB,MO,2017,19183.0,Missouri,124.5052275,316,4957942
3759,WDTCB,MO,2017,19183.0,Missouri,124.5052275,316,4957942
3760,WSTCB,MO,2017,4235.0,Missouri,124.5052275,316,4957942
3761,WWPRB,MO,2017,23417.0,Missouri,124.5052275,316,4957942
3762,WYTCB,MO,2017,18724.0,Missouri,124.5052275,316,4957942
5254,BDPRP,MO,2018,5056.0,Missouri,124.7805316,185,3637928
5257,CLPRB,MO,2018,5654.0,Missouri,124.7805316,185,3637928
5262,ENPRP,MO,2018,6837.0,Missouri,124.7805316,185,3637928
5263,GETCB,MO,2018,352.0,Missouri,124.7805316,185,3637928
5264,HYTCB,MO,2018,7542.0,Missouri,124.7805316,185,3637928
5265,NCPRB,MO,2018,36681.0,Missouri,124.7805316,185,3637928
5266,NGMPB,MO,2018,1.0,Missouri,124.7805316,185,3637928
5269,NUETB,MO,2018,111401.0,Missouri,124.7805316,185,3637928
5270,PAPRB,MO,2018,548.0,Missouri,124.7805316,185,3637928
5272,REPRB,MO,2018,131345.0,Missouri,124.7805316,185,3637928
5273,SOTCB,MO,2018,2980.0,Missouri,124.7805316,185,3637928
5274,TEPRB,MO,2018,248948.0,Missouri,124.7805316,185,3637928
5275,TETCB,MO,2018,1860863.0,Missouri,124.7805316,185,3637928
5276,WDEXB,MO,2018,0.0,Missouri,124.7805316,185,3637928
5277,WDPRB,MO,2018,24807.0,Missouri,124.7805316,185,3637928
5278,WDTCB,MO,2018,24807.0,Missouri,124.7805316,185,3637928
5279,WSTCB,MO,2018,3355.0,Missouri,124.7805316,185,3637928
5280,WWPRB,MO,2018,28161.0,Missouri,124.7805316,185,3637928
5281,WYTCB,MO,2018,25807.0,Missouri,124.7805316,185,3637928
6773,BDPRP,MO,2019,4719.0,Missouri,116.985714,177,3478408
6776,CLPRB,MO,2019,4227.0,Missouri,116.985714,177,3478408
6781,ENPRP,MO,2019,6597.0,Missouri,116.985714,177,3478408
6782,GETCB,MO,2019,352.0,Missouri,116.985714,177,3478408
6783,HYTCB,MO,2019,19733.0,Missouri,116.985714,177,3478408
6784,NCPRB,MO,2019,49069.0,Missouri,116.985714,177,3478408
6785,NGMPB,MO,2019,1.0,Missouri,116.985714,177,3478408
6788,NUETB,MO,2019,95961.0,Missouri,116.985714,177,3478408
6789,PAPRB,MO,2019,484.0,Missouri,116.985714,177,3478408
6791,REPRB,MO,2019,140354.0,Missouri,116.985714,177,3478408
6792,SOTCB,MO,2019,3534.0,Missouri,116.985714,177,3478408
6793,TEPRB,MO,2019,241027.0,Missouri,116.985714,177,3478408
6794,TETCB,MO,2019,1805708.0,Missouri,116.985714,177,3478408
6795,WDEXB,MO,2019,0.0,Missouri,116.985714,177,3478408
6796,WDPRB,MO,2019,24120.0,Missouri,116.985714,177,3478408
6797,WDTCB,MO,2019,24120.0,Missouri,116.985714,177,3478408
6798,WSTCB,MO,2019,3946.0,Missouri,116.985714,177,3478408
6799,WWPRB,MO,2019,28066.0,Missouri,116.985714,177,3478408
6800,WYTCB,MO,2019,25450.0,Missouri,116.985714,177,3478408
