,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
5062,NCPRB,KY,2018,43651.0,Kentucky,122.771335,77,2944583
5063,NGMPB,KY,2018,96085.0,Kentucky,122.771335,77,2944583
5066,NUETB,KY,2018,0.0,Kentucky,122.771335,77,2944583
5067,PAPRB,KY,2018,12924.0,Kentucky,122.771335,77,2944583
5069,REPRB,KY,2018,90231.0,Kentucky,122.771335,77,2944583
5070,SOTCB,KY,2018,719.0,Kentucky,122.771335,77,2944583
5071,TEPRB,KY,2018,1154710.0,Kentucky,122.771335,77,2944583
5072,TETCB,KY,2018,1744818.0,Kentucky,122.771335,77,2944583
5073,WDEXB,KY,2018,0.0,Kentucky,122.771335,77,2944583
5074,WDPRB,KY,2018,34301.0,Kentucky,122.771335,77,2944583
5075,WDTCB,KY,2018,34301.0,Kentucky,122.771335,77,2944583
5076,WSTCB,KY,2018,2435.0,Kentucky,122.771335,77,2944583
5077,WWPRB,KY,2018,36736.0,Kentucky,122.771335,77,2944583
5078,WYTCB,KY,2018,0.0,Kentucky,122.771335,77,2944583
6570,BDPRP,KY,2019,1076.0,Kentucky,115.3817286,63,1092217
6573,CLPRB,KY,2019,852990.0,Kentucky,115.3817286,63,1092217
6578,ENPRP,KY,2019,844.0,Kentucky,115.3817286,63,1092217
6579,GETCB,KY,2019,2712.0,Kentucky,115.3817286,63,1092217
6580,HYTCB,KY,2019,37682.0,Kentucky,115.3817286,63,1092217
6581,NCPRB,KY,2019,41221.0,Kentucky,115.3817286,63,1092217
6582,NGMPB,KY,2019,89339.0,Kentucky,115.3817286,63,1092217
6585,NUETB,KY,2019,0.0,Kentucky,115.3817286,63,1092217
6586,PAPRB,KY,2019,14273.0,Kentucky,115.3817286,63,1092217
6588,REPRB,KY,2019,89293.0,Kentucky,115.3817286,63,1092217
6589,SOTCB,KY,2019,827.0,Kentucky,115.3817286,63,1092217
6590,TEPRB,KY,2019,1045895.0,Kentucky,115.3817286,63,1092217
6591,TETCB,KY,2019,1723238.0,Kentucky,115.3817286,63,1092217
6592,WDEXB,KY,2019,0.0,Kentucky,115.3817286,63,1092217
6593,WDPRB,KY,2019,34506.0,Kentucky,115.3817286,63,1092217
6594,WDTCB,KY,2019,34506.0,Kentucky,115.3817286,63,1092217
6595,WSTCB,KY,2019,2908.0,Kentucky,115.3817286,63,1092217
6596,WWPRB,KY,2019,37414.0,Kentucky,115.3817286,63,1092217
6597,WYTCB,KY,2019,0.0,Kentucky,115.3817286,63,1092217
