,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
4210,NCPRB,SC,2017,19592.0,South Carolina,69.96242998,84,68063288
4211,NGMPB,SC,2017,0.0,South Carolina,69.96242998,84,68063288
4214,NUETB,SC,2017,568390.0,South Carolina,69.96242998,84,68063288
4215,PAPRB,SC,2017,0.0,South Carolina,69.96242998,84,68063288
4217,REPRB,SC,2017,132533.0,South Carolina,69.96242998,84,68063288
4218,SOTCB,SC,2017,2037.0,South Carolina,69.96242998,84,68063288
4219,TEPRB,SC,2017,700923.0,South Carolina,69.96242998,84,68063288
4220,TETCB,SC,2017,1647778.0,South Carolina,69.96242998,84,68063288
4221,WDEXB,SC,2017,5951.0,South Carolina,69.96242998,84,68063288
4222,WDPRB,SC,2017,108601.0,South Carolina,69.96242998,84,68063288
4223,WDTCB,SC,2017,102650.0,South Carolina,69.96242998,84,68063288
4224,WSTCB,SC,2017,4340.0,South Carolina,69.96242998,84,68063288
4225,WWPRB,SC,2017,112941.0,South Carolina,69.96242998,84,68063288
4226,WYTCB,SC,2017,0.0,South Carolina,69.96242998,84,68063288
5718,BDPRP,SC,2018,0.0,South Carolina,74.14674879,123,64580916
5721,CLPRB,SC,2018,0.0,South Carolina,74.14674879,123,64580916
5726,ENPRP,SC,2018,0.0,South Carolina,74.14674879,123,64580916
5727,GETCB,SC,2018,648.0,South Carolina,74.14674879,123,64580916
5728,HYTCB,SC,2018,27437.0,South Carolina,74.14674879,123,64580916
5729,NCPRB,SC,2018,35034.0,South Carolina,74.14674879,123,64580916
5730,NGMPB,SC,2018,0.0,South Carolina,74.14674879,123,64580916
5733,NUETB,SC,2018,551151.0,South Carolina,74.14674879,123,64580916
5734,PAPRB,SC,2018,0.0,South Carolina,74.14674879,123,64580916
5736,REPRB,SC,2018,147096.0,South Carolina,74.14674879,123,64580916
5737,SOTCB,SC,2018,6949.0,South Carolina,74.14674879,123,64580916
5738,TEPRB,SC,2018,698247.0,South Carolina,74.14674879,123,64580916
5739,TETCB,SC,2018,1675118.0,South Carolina,74.14674879,123,64580916
5740,WDEXB,SC,2018,6992.0,South Carolina,74.14674879,123,64580916
5741,WDPRB,SC,2018,107525.0,South Carolina,74.14674879,123,64580916
5742,WDTCB,SC,2018,100533.0,South Carolina,74.14674879,123,64580916
5743,WSTCB,SC,2018,4537.0,South Carolina,74.14674879,123,64580916
5744,WWPRB,SC,2018,112062.0,South Carolina,74.14674879,123,64580916
5745,WYTCB,SC,2018,0.0,South Carolina,74.14674879,123,64580916
7237,BDPRP,SC,2019,0.0,South Carolina,69.44598066,49,53928982
7240,CLPRB,SC,2019,0.0,South Carolina,69.44598066,49,53928982
7245,ENPRP,SC,2019,0.0,South Carolina,69.44598066,49,53928982
7246,GETCB,SC,2019,648.0,South Carolina,69.44598066,49,53928982
7247,HYTCB,SC,2019,26503.0,South Carolina,69.44598066,49,53928982
7248,NCPRB,SC,2019,37758.0,South Carolina,69.44598066,49,53928982
7249,NGMPB,SC,2019,0.0,South Carolina,69.44598066,49,53928982
7252,NUETB,SC,2019,585828.0,South Carolina,69.44598066,49,53928982
7253,PAPRB,SC,2019,0.0,South Carolina,69.44598066,49,53928982
7255,REPRB,SC,2019,149844.0,South Carolina,69.44598066,49,53928982
7256,SOTCB,SC,2019,10607.0,South Carolina,69.44598066,49,53928982
7257,TEPRB,SC,2019,735672.0,South Carolina,69.44598066,49,53928982
7258,TETCB,SC,2019,1640751.0,South Carolina,69.44598066,49,53928982
7259,WDEXB,SC,2019,8179.0,South Carolina,69.44598066,49,53928982
7260,WDPRB,SC,2019,107922.0,South Carolina,69.44598066,49,53928982
7261,WDTCB,SC,2019,99742.0,South Carolina,69.44598066,49,53928982
7262,WSTCB,SC,2019,4164.0,South Carolina,69.44598066,49,53928982
7263,WWPRB,SC,2019,112086.0,South Carolina,69.44598066,49,53928982
7264,WYTCB,SC,2019,0.0,South Carolina,69.44598066,49,53928982
