,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
5677,PAPRP,PA,2018,6478.0,Pennsylvania,220.1938915,57,10494432
5764,PAPRP,SD,2018,1273.0,South Dakota,15.52399536,38,3826069
5793,PAPRP,TN,2018,210.0,Tennessee,93.83598219,31,4038180
5822,PAPRP,TX,2018,1609034.0,Texas,684.6895943,261,46570295
5880,PAPRP,UT,2018,37117.0,Utah,61.24871623,41,668749
5909,PAPRP,VA,2018,5.0,Virginia,110.0554883,37,2735678
6025,PAPRP,WV,2018,12739.0,West Virginia,89.14479553,48,946699
6054,PAPRP,WY,2018,87983.0,Wyoming,63.84608066,53,573639
6094,PAPRP,AK,2019,169947.0,Alaska,34.25944031,32,13734021
6123,PAPRP,AL,2019,4859.0,Alabama,106.2507516,54,840218
6152,PAPRP,AR,2019,4833.0,Arkansas,65.07220242,302,60034678
6181,PAPRP,AZ,2019,7.0,Arizona,92.53702529,29,95135122
6210,PAPRP,CA,2019,156350.0,California,358.1643733,609,158244985
6239,PAPRP,CO,2019,192383.0,Colorado,91.72734664,96,10796826
6355,PAPRP,FL,2019,1937.0,Florida,233.5527795,53,52936642
6471,PAPRP,ID,2019,22.0,Idaho,20.08591692,60,910270
6500,PAPRP,IL,2019,8243.0,Illinois,203.43232,84,11321378
6529,PAPRP,IN,2019,1579.0,Indiana,176.1079655,52,1593785
6558,PAPRP,KS,2019,33205.0,Kansas,60.4526702,43,992149
6587,PAPRP,KY,2019,2505.0,Kentucky,115.3817286,63,1092217
6616,PAPRP,LA,2019,45898.0,Louisiana,194.892652,67,250695185
6732,PAPRP,MI,2019,5176.0,Michigan,159.2399805,65,2360732
6790,PAPRP,MO,2019,85.0,Missouri,116.985714,177,3478408
6819,PAPRP,MS,2019,16878.0,Mississippi,62.54458802,269,2609443
6848,PAPRP,MT,2019,22981.0,Montana,32.28539515,61,618074
6906,PAPRP,ND,2019,517682.0,North Dakota,57.15288871,18,759349
6935,PAPRP,NE,2019,1910.0,Nebraska,50.47008377,206,2293019
7022,PAPRP,NM,2019,331984.0,New Mexico,48.94208108,12,1493382
7051,PAPRP,NV,2019,268.0,Nevada,41.74259297,22,201782
7080,PAPRP,NY,2019,274.0,New York,168.9712856,69,30602444
7109,PAPRP,OH,2019,27962.0,Ohio,196.6865897,44,2756315
7138,PAPRP,OK,2019,215581.0,Oklahoma,90.83789996,13,645165
7196,PAPRP,PA,2019,6557.0,Pennsylvania,218.7358219,58,2943270
7283,PAPRP,SD,2019,1166.0,South Dakota,15.97796876,21,538508
7312,PAPRP,TN,2019,211.0,Tennessee,92.23669942,45,6964195
7341,PAPRP,TX,2019,1861763.0,Texas,683.2325698,122,9605822
7399,PAPRP,UT,2019,36934.0,Utah,61.50322731,71,448561
7428,PAPRP,VA,2019,6.0,Virginia,106.76702,34,4195235
7544,PAPRP,WV,2019,17256.0,West Virginia,85.44599619,44,790383
7573,PAPRP,WY,2019,102171.0,Wyoming,59.09664881,32,570570
