,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
2332,BDPRP,ND,2016,1703.0,North Dakota,54.93206111,24,502584
2361,BDPRP,NE,2016,638.0,Nebraska,48.35090988,199,4011050
2390,BDPRP,NH,2016,73.0,New Hampshire,13.81151032,40,3111505
2419,BDPRP,NJ,2016,229.0,New Jersey,105.6200444,34,597439
2535,BDPRP,OH,2016,1597.0,Ohio,205.3227286,132,775584
2564,BDPRP,OK,2016,822.0,Oklahoma,96.1010241,58,1341097
2593,BDPRP,OR,2016,257.0,Oregon,37.66506368,162,104123811
2622,BDPRP,PA,2016,876.0,Pennsylvania,217.9773815,74,2394977
2651,BDPRP,RI,2016,24.0,Rhode Island,9.588941638,10,489512
2738,BDPRP,TN,2016,46.0,Tennessee,101.3548028,60,1102457
2767,BDPRP,TX,2016,4218.0,Texas,656.7493464,176,83607077
2854,BDPRP,VA,2016,79.0,Virginia,110.0640459,49,853133
2912,BDPRP,WA,2016,1541.0,Washington,79.4036955,127,2515938
2941,BDPRP,WI,2016,597.0,Wisconsin,95.6153185,80,7777098
3039,BDPRP,AK,2017,5.0,Alaska,33.72913017,18,13509662
3068,BDPRP,AL,2017,292.0,Alabama,108.5943783,104,2414699
3097,BDPRP,AR,2017,1244.0,Arkansas,64.17625679,469,2069460
3155,BDPRP,CA,2017,1001.0,California,356.5165476,786,30392556
3213,BDPRP,CT,2017,254.0,Connecticut,33.8574222,40,788599
3300,BDPRP,FL,2017,157.0,Florida,238.4284129,56,1239122
3329,BDPRP,GA,2017,320.0,Georgia,141.8352401,185,2884817
3358,BDPRP,HI,2017,88.0,Hawaii,20.43258289,14,1467132
3387,BDPRP,IA,2017,6810.0,Iowa,76.30357904,179,6233820
3445,BDPRP,IL,2017,3260.0,Illinois,205.9749865,32,1262924
3474,BDPRP,IN,2017,2340.0,Indiana,175.8904931,46,4052088
3503,BDPRP,KS,2017,27.0,Kansas,59.03202784,110,1454281
3532,BDPRP,KY,2017,1102.0,Kentucky,116.7819997,99,1948714
3590,BDPRP,MA,2017,20.0,Massachusetts,64.71316897,44,5852232
3648,BDPRP,ME,2017,10.0,Maine,15.37643854,42,2223059
3677,BDPRP,MI,2017,234.0,Michigan,155.6806782,37,1287282
3706,BDPRP,MN,2017,1654.0,Minnesota,91.27720044,74,2726558
3735,BDPRP,MO,2017,4066.0,Missouri,124.5052275,316,4957942
3764,BDPRP,MS,2017,1239.0,Mississippi,60.46289527,379,2686540
3822,BDPRP,NC,2017,41.0,North Carolina,121.1493749,149,235434075
3851,BDPRP,ND,2017,1912.0,North Dakota,56.92163503,19,477713
3880,BDPRP,NE,2017,1159.0,Nebraska,47.87762064,263,3743400
3909,BDPRP,NH,2017,45.0,New Hampshire,13.51181074,39,1307930
3938,BDPRP,NJ,2017,35.0,New Jersey,99.35210038,48,881961
4054,BDPRP,OH,2017,1678.0,Ohio,205.0608887,118,10274821
4083,BDPRP,OK,2017,855.0,Oklahoma,93.44516627,41,2449186
4112,BDPRP,OR,2017,273.0,Oregon,38.79038331,129,137275588
4141,BDPRP,PA,2017,1015.0,Pennsylvania,215.2868489,53,2661655
4170,BDPRP,RI,2017,29.0,Rhode Island,9.965275351,12,547069
4257,BDPRP,TN,2017,45.0,Tennessee,97.40767095,28,889496
4286,BDPRP,TX,2017,4659.0,Texas,664.9673475,219,98254981
4373,BDPRP,VA,2017,81.0,Virginia,105.5838769,35,5764689
4431,BDPRP,WA,2017,1694.0,Washington,79.11865344,104,6910234
4460,BDPRP,WI,2017,349.0,Wisconsin,98.64308793,95,2622475
4558,BDPRP,AK,2018,3.0,Alaska,34.51458857,44,18236626
4587,BDPRP,AL,2018,304.0,Alabama,112.3554714,75,1844186
4616,BDPRP,AR,2018,1748.0,Arkansas,70.78614615,414,79970512
4674,BDPRP,CA,2018,1095.0,California,358.5947178,749,28208367
4732,BDPRP,CT,2018,423.0,Connecticut,37.38424068,21,1486681
4819,BDPRP,FL,2018,335.0,Florida,242.0091133,62,49550089
4848,BDPRP,GA,2018,254.0,Georgia,141.9209237,192,7882488
4877,BDPRP,HI,2018,94.0,Hawaii,20.30121291,22,5818783
4906,BDPRP,IA,2018,8690.0,Iowa,82.42756253,239,8883799
4964,BDPRP,IL,2018,3374.0,Illinois,213.1001319,64,5112413
4993,BDPRP,IN,2018,2325.0,Indiana,189.2161684,59,5700232
5022,BDPRP,KS,2018,13.0,Kansas,62.85277614,67,1041662
5051,BDPRP,KY,2018,1076.0,Kentucky,122.771335,77,2944583
5109,BDPRP,MA,2018,20.0,Massachusetts,64.10739497,46,3360964
5167,BDPRP,ME,2018,10.0,Maine,14.76307256,41,2491389
5196,BDPRP,MI,2018,310.0,Michigan,163.7174435,56,936266
5225,BDPRP,MN,2018,1799.0,Minnesota,94.75605009,154,55322766
5254,BDPRP,MO,2018,5056.0,Missouri,124.7805316,185,3637928
5283,BDPRP,MS,2018,1548.0,Mississippi,63.23252555,469,3767073
5341,BDPRP,NC,2018,37.0,North Carolina,124.2127343,132,141776088
5370,BDPRP,ND,2018,1796.0,North Dakota,59.282972,30,520857
5399,BDPRP,NE,2018,1089.0,Nebraska,52.35500953,271,4330170
5428,BDPRP,NH,2018,51.0,New Hampshire,14.23973227,37,636384
5573,BDPRP,OH,2018,1647.0,Ohio,208.9666748,52,6168918
5602,BDPRP,OK,2018,828.0,Oklahoma,98.01036447,23,1495639
5631,BDPRP,OR,2018,290.0,Oregon,39.58013113,96,3286698
5660,BDPRP,PA,2018,1521.0,Pennsylvania,220.1938915,57,10494432
5689,BDPRP,RI,2018,56.0,Rhode Island,11.05692381,15,661136
5776,BDPRP,TN,2018,501.0,Tennessee,93.83598219,31,4038180
5805,BDPRP,TX,2018,5409.0,Texas,684.6895943,261,46570295
5892,BDPRP,VA,2018,129.0,Virginia,110.0554883,37,2735678
5950,BDPRP,WA,2018,1850.0,Washington,78.65855426,104,3061489
5979,BDPRP,WI,2018,544.0,Wisconsin,101.1727696,75,2067441
6106,BDPRP,AL,2019,275.0,Alabama,106.2507516,54,840218
6135,BDPRP,AR,2019,1581.0,Arkansas,65.07220242,302,60034678
6193,BDPRP,CA,2019,1011.0,California,358.1643733,609,158244985
6251,BDPRP,CT,2019,434.0,Connecticut,36.63166173,19,1306178
6338,BDPRP,FL,2019,169.0,Florida,233.5527795,53,52936642
6367,BDPRP,GA,2019,200.0,Georgia,136.4670209,191,2374660
6396,BDPRP,HI,2019,89.0,Hawaii,20.51554679,14,329849
6425,BDPRP,IA,2019,8143.0,Iowa,77.29621466,120,3041432
6483,BDPRP,IL,2019,3196.0,Illinois,203.43232,84,11321378
6512,BDPRP,IN,2019,2105.0,Indiana,176.1079655,52,1593785
6541,BDPRP,KS,2019,598.0,Kansas,60.4526702,43,992149
6570,BDPRP,KY,2019,1076.0,Kentucky,115.3817286,63,1092217
6628,BDPRP,MA,2019,17.0,Massachusetts,63.32557454,30,1860604
6686,BDPRP,ME,2019,9.0,Maine,14.42640502,41,1093090
6715,BDPRP,MI,2019,247.0,Michigan,159.2399805,65,2360732
6744,BDPRP,MN,2019,1692.0,Minnesota,92.08969013,140,29572563
6773,BDPRP,MO,2019,4719.0,Missouri,116.985714,177,3478408
6802,BDPRP,MS,2019,1070.0,Mississippi,62.54458802,269,2609443
6860,BDPRP,NC,2019,35.0,North Carolina,122.6043034,115,126884709
6889,BDPRP,ND,2019,1789.0,North Dakota,57.15288871,18,759349
6918,BDPRP,NE,2019,581.0,Nebraska,50.47008377,206,2293019
6947,BDPRP,NH,2019,57.0,New Hampshire,13.9338009,26,739179
7092,BDPRP,OH,2019,1462.0,Ohio,196.6865897,44,2756315
7121,BDPRP,OK,2019,757.0,Oklahoma,90.83789996,13,645165
7150,BDPRP,OR,2019,275.0,Oregon,41.83917874,75,13382214
7179,BDPRP,PA,2019,1023.0,Pennsylvania,218.7358219,58,2943270
7208,BDPRP,RI,2019,100.0,Rhode Island,10.36524019,17,8838243
7295,BDPRP,TN,2019,741.0,Tennessee,92.23669942,45,6964195
7324,BDPRP,TX,2019,5096.0,Texas,683.2325698,122,9605822
7411,BDPRP,VA,2019,60.0,Virginia,106.76702,34,4195235
7469,BDPRP,WA,2019,1808.0,Washington,84.16948233,88,18389113
7498,BDPRP,WI,2019,643.0,Wisconsin,94.82242355,103,2915140
