,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
4045,TEPRB,NY,2017,901574.0,New York,165.8301752,52,789556
4074,TEPRB,OH,2017,2709522.0,Ohio,205.0608887,118,10274821
4103,TEPRB,OK,2017,4173327.0,Oklahoma,93.44516627,41,2449186
4132,TEPRB,OR,2017,502142.0,Oregon,38.79038331,129,137275588
4161,TEPRB,PA,2017,8143154.0,Pennsylvania,215.2868489,53,2661655
4190,TEPRB,RI,2017,5967.0,Rhode Island,9.965275351,12,547069
4219,TEPRB,SC,2017,700923.0,South Carolina,69.96242998,84,68063288
4248,TEPRB,SD,2017,249023.0,South Dakota,14.65586638,18,3225820
4277,TEPRB,TN,2017,515435.0,Tennessee,97.40767095,28,889496
4306,TEPRB,TX,2017,1.7721412E7,Texas,664.9673475,219,98254981
4364,TEPRB,UT,2017,915007.0,Utah,59.03113555,56,15437033
4393,TEPRB,VA,2017,925794.0,Virginia,105.5838769,35,5764689
4422,TEPRB,VT,2017,37792.0,Vermont,5.831030624,23,4591717
4451,TEPRB,WA,2017,1035233.0,Washington,79.11865344,104,6910234
4480,TEPRB,WI,2017,325091.0,Wisconsin,98.64308793,95,2622475
4509,TEPRB,WV,2017,4317700.0,West Virginia,90.84162772,88,673413
4538,TEPRB,WY,2017,7794586.0,Wyoming,62.79648656,47,413987
4578,TEPRB,AK,2018,1410604.0,Alaska,34.51458857,44,18236626
4607,TEPRB,AL,2018,1245875.0,Alabama,112.3554714,75,1844186
4636,TEPRB,AR,2018,888125.0,Arkansas,70.78614615,414,79970512
4665,TEPRB,AZ,2018,622052.0,Arizona,94.09550866,48,539053
4694,TEPRB,CA,2018,2362317.0,California,358.5947178,749,28208367
4723,TEPRB,CO,2018,3633905.0,Colorado,90.06168948,142,29876375
4752,TEPRB,CT,2018,214068.0,Connecticut,37.38424068,21,1486681
4810,TEPRB,DE,2018,3389.0,Delaware,13.98931001,32,824222
4839,TEPRB,FL,2018,565077.0,Florida,242.0091133,62,49550089
4868,TEPRB,GA,2018,647556.0,Georgia,141.9209237,192,7882488
4897,TEPRB,HI,2018,26299.0,Hawaii,20.30121291,22,5818783
4926,TEPRB,IA,2018,916965.0,Iowa,82.42756253,239,8883799
4955,TEPRB,ID,2018,181550.0,Idaho,19.04276093,89,1198524
4984,TEPRB,IL,2018,2531996.0,Illinois,213.1001319,64,5112413
5013,TEPRB,IN,2018,1067776.0,Indiana,189.2161684,59,5700232
5042,TEPRB,KS,2018,784661.0,Kansas,62.85277614,67,1041662
5071,TEPRB,KY,2018,1154710.0,Kentucky,122.771335,77,2944583
5100,TEPRB,LA,2018,3560031.0,Louisiana,194.74322,86,764829
5129,TEPRB,MA,2018,121731.0,Massachusetts,64.10739497,46,3360964
5158,TEPRB,MD,2018,253139.0,Maryland,61.68531518,61,2306029
5187,TEPRB,ME,2018,149435.0,Maine,14.76307256,41,2491389
5216,TEPRB,MI,2018,682717.0,Michigan,163.7174435,56,936266
5245,TEPRB,MN,2018,519096.0,Minnesota,94.75605009,154,55322766
5274,TEPRB,MO,2018,248948.0,Missouri,124.7805316,185,3637928
5303,TEPRB,MS,2018,314194.0,Mississippi,63.23252555,469,3767073
5332,TEPRB,MT,2018,997789.0,Montana,31.25796736,114,2449554
5361,TEPRB,NC,2018,688740.0,North Carolina,124.2127343,132,141776088
5390,TEPRB,ND,2018,4229317.0,North Dakota,59.282972,30,520857
5419,TEPRB,NE,2018,430748.0,Nebraska,52.35500953,271,4330170
5448,TEPRB,NH,2018,161340.0,New Hampshire,14.23973227,37,636384
5477,TEPRB,NJ,2018,382890.0,New Jersey,105.0688845,20,852979
5506,TEPRB,NM,2018,3441568.0,New Mexico,45.85390881,22,755535
5535,TEPRB,NV,2018,107114.0,Nevada,41.38306985,57,535889
5564,TEPRB,NY,2018,903967.0,New York,175.0969653,60,13144827
5593,TEPRB,OH,2018,3366571.0,Ohio,208.9666748,52,6168918
5622,TEPRB,OK,2018,4810343.0,Oklahoma,98.01036447,23,1495639
5651,TEPRB,OR,2018,487523.0,Oregon,39.58013113,96,3286698
5680,TEPRB,PA,2018,9040917.0,Pennsylvania,220.1938915,57,10494432
5709,TEPRB,RI,2018,6663.0,Rhode Island,11.05692381,15,661136
5738,TEPRB,SC,2018,698247.0,South Carolina,74.14674879,123,64580916
5767,TEPRB,SD,2018,261791.0,South Dakota,15.52399536,38,3826069
5796,TEPRB,TN,2018,575228.0,Tennessee,93.83598219,31,4038180
5825,TEPRB,TX,2018,2.061904E7,Texas,684.6895943,261,46570295
5883,TEPRB,UT,2018,893795.0,Utah,61.24871623,41,668749
5912,TEPRB,VA,2018,901990.0,Virginia,110.0554883,37,2735678
5941,TEPRB,VT,2018,41553.0,Vermont,5.854279866,23,493740
5970,TEPRB,WA,2018,1039226.0,Washington,78.65855426,104,3061489
5999,TEPRB,WI,2018,337996.0,Wisconsin,101.1727696,75,2067441
6028,TEPRB,WV,2018,4746299.0,West Virginia,89.14479553,48,946699
6057,TEPRB,WY,2018,7711992.0,Wyoming,63.84608066,53,573639
6097,TEPRB,AK,2019,1370342.0,Alaska,34.25944031,32,13734021
6126,TEPRB,AL,2019,1250624.0,Alabama,106.2507516,54,840218
6155,TEPRB,AR,2019,837386.0,Arkansas,65.07220242,302,60034678
6184,TEPRB,AZ,2019,563836.0,Arizona,92.53702529,29,95135122
6213,TEPRB,CA,2019,2420522.0,California,358.1643733,609,158244985
6242,TEPRB,CO,2019,3927798.0,Colorado,91.72734664,96,10796826
6271,TEPRB,CT,2019,211902.0,Connecticut,36.63166173,19,1306178
6329,TEPRB,DE,2019,3611.0,Delaware,13.58957516,40,1485254
6358,TEPRB,FL,2019,564385.0,Florida,233.5527795,53,52936642
6387,TEPRB,GA,2019,652601.0,Georgia,136.4670209,191,2374660
6416,TEPRB,HI,2019,25273.0,Hawaii,20.51554679,14,329849
6445,TEPRB,IA,2019,956633.0,Iowa,77.29621466,120,3041432
6474,TEPRB,ID,2019,170508.0,Idaho,20.08591692,60,910270
6503,TEPRB,IL,2019,2467422.0,Illinois,203.43232,84,11321378
6532,TEPRB,IN,2019,983789.0,Indiana,176.1079655,52,1593785
6561,TEPRB,KS,2019,772196.0,Kansas,60.4526702,43,992149
6590,TEPRB,KY,2019,1045895.0,Kentucky,115.3817286,63,1092217
6619,TEPRB,LA,2019,3892819.0,Louisiana,194.892652,67,250695185
6648,TEPRB,MA,2019,96924.0,Massachusetts,63.32557454,30,1860604
6677,TEPRB,MD,2019,246996.0,Maryland,56.87149823,73,1428319
6706,TEPRB,ME,2019,148456.0,Maine,14.42640502,41,1093090
6735,TEPRB,MI,2019,697242.0,Michigan,159.2399805,65,2360732
6764,TEPRB,MN,2019,513444.0,Minnesota,92.08969013,140,29572563
6793,TEPRB,MO,2019,241027.0,Missouri,116.985714,177,3478408
6822,TEPRB,MS,2019,340476.0,Mississippi,62.54458802,269,2609443
6851,TEPRB,MT,2019,917020.0,Montana,32.28539515,61,618074
6880,TEPRB,NC,2019,691705.0,North Carolina,122.6043034,115,126884709
6909,TEPRB,ND,2019,4710328.0,North Dakota,57.15288871,18,759349
6938,TEPRB,NE,2019,455818.0,Nebraska,50.47008377,206,2293019
6967,TEPRB,NH,2019,169909.0,New Hampshire,13.9338009,26,739179
6996,TEPRB,NJ,2019,327510.0,New Jersey,100.8319854,17,314035
7025,TEPRB,NM,2019,4322310.0,New Mexico,48.94208108,12,1493382
7054,TEPRB,NV,2019,114864.0,Nevada,41.74259297,22,201782
7083,TEPRB,NY,2019,933544.0,New York,168.9712856,69,30602444
7112,TEPRB,OH,2019,3604541.0,Ohio,196.6865897,44,2756315
7141,TEPRB,OK,2019,5111362.0,Oklahoma,90.83789996,13,645165
7170,TEPRB,OR,2019,426811.0,Oregon,41.83917874,75,13382214
7199,TEPRB,PA,2019,9655336.0,Pennsylvania,218.7358219,58,2943270
7228,TEPRB,RI,2019,8797.0,Rhode Island,10.36524019,17,8838243
7257,TEPRB,SC,2019,735672.0,South Carolina,69.44598066,49,53928982
7286,TEPRB,SD,2019,271768.0,South Dakota,15.97796876,21,538508
7315,TEPRB,TN,2019,569785.0,Tennessee,92.23669942,45,6964195
7344,TEPRB,TX,2019,2.3634727E7,Texas,683.2325698,122,9605822
7402,TEPRB,UT,2019,884243.0,Utah,61.50322731,71,448561
7431,TEPRB,VA,2019,882858.0,Virginia,106.76702,34,4195235
7460,TEPRB,VT,2019,40997.0,Vermont,6.020390617,27,1121855
7489,TEPRB,WA,2019,871660.0,Washington,84.16948233,88,18389113
7518,TEPRB,WI,2019,337188.0,Wisconsin,94.82242355,103,2915140
7547,TEPRB,WV,2019,5160593.0,West Virginia,85.44599619,44,790383
7576,TEPRB,WY,2019,7148285.0,Wyoming,59.09664881,32,570570
