,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
2936,WDTCB,WA,2016,114342.0,Washington,79.4036955,127,2515938
2965,WDTCB,WI,2016,91748.0,Wisconsin,95.6153185,80,7777098
2994,WDTCB,WV,2016,11081.0,West Virginia,94.48890006,54,614068
3023,WDTCB,WY,2016,4357.0,Wyoming,61.25999315,23,1359346
3063,WDTCB,AK,2017,6501.0,Alaska,33.72913017,18,13509662
3092,WDTCB,AL,2017,167058.0,Alabama,108.5943783,104,2414699
3121,WDTCB,AR,2017,71751.0,Arkansas,64.17625679,469,2069460
3150,WDTCB,AZ,2017,7541.0,Arizona,90.47614096,46,1714281
3179,WDTCB,CA,2017,87833.0,California,356.5165476,786,30392556
3208,WDTCB,CO,2017,14434.0,Colorado,88.77624019,181,1385451
3237,WDTCB,CT,2017,12683.0,Connecticut,33.8574222,40,788599
3295,WDTCB,DE,2017,748.0,Delaware,13.76698515,65,1636426
3324,WDTCB,FL,2017,99435.0,Florida,238.4284129,56,1239122
3353,WDTCB,GA,2017,190211.0,Georgia,141.8352401,185,2884817
3382,WDTCB,HI,2017,106.0,Hawaii,20.43258289,14,1467132
3411,WDTCB,IA,2017,5936.0,Iowa,76.30357904,179,6233820
3440,WDTCB,ID,2017,33266.0,Idaho,18.70279024,88,988061
3469,WDTCB,IL,2017,7430.0,Illinois,205.9749865,32,1262924
3498,WDTCB,IN,2017,17548.0,Indiana,175.8904931,46,4052088
3527,WDTCB,KS,2017,3566.0,Kansas,59.03202784,110,1454281
3556,WDTCB,KY,2017,33288.0,Kentucky,116.7819997,99,1948714
3585,WDTCB,LA,2017,110973.0,Louisiana,193.3738211,71,1216601
3614,WDTCB,MA,2017,14920.0,Massachusetts,64.71316897,44,5852232
3643,WDTCB,MD,2017,12954.0,Maryland,55.040273,48,6343700
3672,WDTCB,ME,2017,91105.0,Maine,15.37643854,42,2223059
3701,WDTCB,MI,2017,85599.0,Michigan,155.6806782,37,1287282
3730,WDTCB,MN,2017,56284.0,Minnesota,91.27720044,74,2726558
3759,WDTCB,MO,2017,19183.0,Missouri,124.5052275,316,4957942
3788,WDTCB,MS,2017,45845.0,Mississippi,60.46289527,379,2686540
3817,WDTCB,MT,2017,14543.0,Montana,31.25081171,93,1091494
3846,WDTCB,NC,2017,98021.0,North Carolina,121.1493749,149,235434075
3875,WDTCB,ND,2017,839.0,North Dakota,56.92163503,19,477713
3904,WDTCB,NE,2017,2330.0,Nebraska,47.87762064,263,3743400
3933,WDTCB,NH,2017,37268.0,New Hampshire,13.51181074,39,1307930
3962,WDTCB,NJ,2017,3044.0,New Jersey,99.35210038,48,881961
3991,WDTCB,NM,2017,9312.0,New Mexico,49.62030346,47,5893114
4020,WDTCB,NV,2017,2320.0,Nevada,40.20696595,33,311016629
4049,WDTCB,NY,2017,60164.0,New York,165.8301752,52,789556
4078,WDTCB,OH,2017,36933.0,Ohio,205.0608887,118,10274821
4107,WDTCB,OK,2017,28016.0,Oklahoma,93.44516627,41,2449186
4136,WDTCB,OR,2017,70785.0,Oregon,38.79038331,129,137275588
4165,WDTCB,PA,2017,76403.0,Pennsylvania,215.2868489,53,2661655
4194,WDTCB,RI,2017,1645.0,Rhode Island,9.965275351,12,547069
4223,WDTCB,SC,2017,102650.0,South Carolina,69.96242998,84,68063288
4252,WDTCB,SD,2017,2116.0,South Dakota,14.65586638,18,3225820
4281,WDTCB,TN,2017,52821.0,Tennessee,97.40767095,28,889496
4310,WDTCB,TX,2017,55169.0,Texas,664.9673475,219,98254981
4368,WDTCB,UT,2017,3910.0,Utah,59.03113555,56,15437033
4397,WDTCB,VA,2017,94084.0,Virginia,105.5838769,35,5764689
4426,WDTCB,VT,2017,20957.0,Vermont,5.831030624,23,4591717
4455,WDTCB,WA,2017,109704.0,Washington,79.11865344,104,6910234
4484,WDTCB,WI,2017,90051.0,Wisconsin,98.64308793,95,2622475
4513,WDTCB,WV,2017,10632.0,West Virginia,90.84162772,88,673413
4542,WDTCB,WY,2017,5049.0,Wyoming,62.79648656,47,413987
4582,WDTCB,AK,2018,6910.0,Alaska,34.51458857,44,18236626
4611,WDTCB,AL,2018,166753.0,Alabama,112.3554714,75,1844186
4640,WDTCB,AR,2018,73588.0,Arkansas,70.78614615,414,79970512
4669,WDTCB,AZ,2018,9307.0,Arizona,94.09550866,48,539053
4698,WDTCB,CA,2018,90644.0,California,358.5947178,749,28208367
4727,WDTCB,CO,2018,14728.0,Colorado,90.06168948,142,29876375
4756,WDTCB,CT,2018,13893.0,Connecticut,37.38424068,21,1486681
4814,WDTCB,DE,2018,739.0,Delaware,13.98931001,32,824222
4843,WDTCB,FL,2018,98931.0,Florida,242.0091133,62,49550089
4872,WDTCB,GA,2018,192042.0,Georgia,141.9209237,192,7882488
4901,WDTCB,HI,2018,94.0,Hawaii,20.30121291,22,5818783
4930,WDTCB,IA,2018,7254.0,Iowa,82.42756253,239,8883799
4959,WDTCB,ID,2018,36036.0,Idaho,19.04276093,89,1198524
4988,WDTCB,IL,2018,8890.0,Illinois,213.1001319,64,5112413
5017,WDTCB,IN,2018,20797.0,Indiana,189.2161684,59,5700232
5046,WDTCB,KS,2018,4874.0,Kansas,62.85277614,67,1041662
5075,WDTCB,KY,2018,34301.0,Kentucky,122.771335,77,2944583
5104,WDTCB,LA,2018,107146.0,Louisiana,194.74322,86,764829
5133,WDTCB,MA,2018,14310.0,Massachusetts,64.10739497,46,3360964
5162,WDTCB,MD,2018,14204.0,Maryland,61.68531518,61,2306029
5191,WDTCB,ME,2018,93851.0,Maine,14.76307256,41,2491389
5220,WDTCB,MI,2018,92197.0,Michigan,163.7174435,56,936266
5249,WDTCB,MN,2018,58812.0,Minnesota,94.75605009,154,55322766
5278,WDTCB,MO,2018,24807.0,Missouri,124.7805316,185,3637928
5307,WDTCB,MS,2018,47660.0,Mississippi,63.23252555,469,3767073
5336,WDTCB,MT,2018,18334.0,Montana,31.25796736,114,2449554
5365,WDTCB,NC,2018,95339.0,North Carolina,124.2127343,132,141776088
5394,WDTCB,ND,2018,837.0,North Dakota,59.282972,30,520857
5423,WDTCB,NE,2018,3394.0,Nebraska,52.35500953,271,4330170
5452,WDTCB,NH,2018,34988.0,New Hampshire,14.23973227,37,636384
5481,WDTCB,NJ,2018,3690.0,New Jersey,105.0688845,20,852979
5510,WDTCB,NM,2018,12703.0,New Mexico,45.85390881,22,755535
5539,WDTCB,NV,2018,3273.0,Nevada,41.38306985,57,535889
5568,WDTCB,NY,2018,64730.0,New York,175.0969653,60,13144827
5597,WDTCB,OH,2018,38942.0,Ohio,208.9666748,52,6168918
5626,WDTCB,OK,2018,30026.0,Oklahoma,98.01036447,23,1495639
5655,WDTCB,OR,2018,72116.0,Oregon,39.58013113,96,3286698
5684,WDTCB,PA,2018,81527.0,Pennsylvania,220.1938915,57,10494432
5713,WDTCB,RI,2018,1511.0,Rhode Island,11.05692381,15,661136
5742,WDTCB,SC,2018,100533.0,South Carolina,74.14674879,123,64580916
5771,WDTCB,SD,2018,3218.0,South Dakota,15.52399536,38,3826069
5800,WDTCB,TN,2018,56195.0,Tennessee,93.83598219,31,4038180
5829,WDTCB,TX,2018,59316.0,Texas,684.6895943,261,46570295
5887,WDTCB,UT,2018,4963.0,Utah,61.24871623,41,668749
5916,WDTCB,VA,2018,97941.0,Virginia,110.0554883,37,2735678
5945,WDTCB,VT,2018,24190.0,Vermont,5.854279866,23,493740
5974,WDTCB,WA,2018,109222.0,Washington,78.65855426,104,3061489
6003,WDTCB,WI,2018,95231.0,Wisconsin,101.1727696,75,2067441
6032,WDTCB,WV,2018,12087.0,West Virginia,89.14479553,48,946699
6061,WDTCB,WY,2018,4934.0,Wyoming,63.84608066,53,573639
6101,WDTCB,AK,2019,6418.0,Alaska,34.25944031,32,13734021
6130,WDTCB,AL,2019,164431.0,Alabama,106.2507516,54,840218
6159,WDTCB,AR,2019,72168.0,Arkansas,65.07220242,302,60034678
6188,WDTCB,AZ,2019,10949.0,Arizona,92.53702529,29,95135122
6217,WDTCB,CA,2019,98358.0,California,358.1643733,609,158244985
6246,WDTCB,CO,2019,16968.0,Colorado,91.72734664,96,10796826
6275,WDTCB,CT,2019,14328.0,Connecticut,36.63166173,19,1306178
6333,WDTCB,DE,2019,789.0,Delaware,13.58957516,40,1485254
6362,WDTCB,FL,2019,97075.0,Florida,233.5527795,53,52936642
6391,WDTCB,GA,2019,200915.0,Georgia,136.4670209,191,2374660
6420,WDTCB,HI,2019,94.0,Hawaii,20.51554679,14,329849
6449,WDTCB,IA,2019,8298.0,Iowa,77.29621466,120,3041432
6478,WDTCB,ID,2019,36240.0,Idaho,20.08591692,60,910270
6507,WDTCB,IL,2019,9268.0,Illinois,203.43232,84,11321378
6536,WDTCB,IN,2019,20438.0,Indiana,176.1079655,52,1593785
6565,WDTCB,KS,2019,4777.0,Kansas,60.4526702,43,992149
6594,WDTCB,KY,2019,34506.0,Kentucky,115.3817286,63,1092217
6623,WDTCB,LA,2019,96203.0,Louisiana,194.892652,67,250695185
6652,WDTCB,MA,2019,16238.0,Massachusetts,63.32557454,30,1860604
6681,WDTCB,MD,2019,10199.0,Maryland,56.87149823,73,1428319
6710,WDTCB,ME,2019,91222.0,Maine,14.42640502,41,1093090
6739,WDTCB,MI,2019,92140.0,Michigan,159.2399805,65,2360732
6768,WDTCB,MN,2019,56250.0,Minnesota,92.08969013,140,29572563
6797,WDTCB,MO,2019,24120.0,Missouri,116.985714,177,3478408
6826,WDTCB,MS,2019,46784.0,Mississippi,62.54458802,269,2609443
6855,WDTCB,MT,2019,17772.0,Montana,32.28539515,61,618074
6884,WDTCB,NC,2019,93716.0,North Carolina,122.6043034,115,126884709
6913,WDTCB,ND,2019,839.0,North Dakota,57.15288871,18,759349
6942,WDTCB,NE,2019,3699.0,Nebraska,50.47008377,206,2293019
6971,WDTCB,NH,2019,33945.0,New Hampshire,13.9338009,26,739179
7000,WDTCB,NJ,2019,3303.0,New Jersey,100.8319854,17,314035
7029,WDTCB,NM,2019,14994.0,New Mexico,48.94208108,12,1493382
7058,WDTCB,NV,2019,3196.0,Nevada,41.74259297,22,201782
7087,WDTCB,NY,2019,64965.0,New York,168.9712856,69,30602444
7116,WDTCB,OH,2019,38646.0,Ohio,196.6865897,44,2756315
7145,WDTCB,OK,2019,28447.0,Oklahoma,90.83789996,13,645165
7174,WDTCB,OR,2019,73558.0,Oregon,41.83917874,75,13382214
7203,WDTCB,PA,2019,78020.0,Pennsylvania,218.7358219,58,2943270
7232,WDTCB,RI,2019,2075.0,Rhode Island,10.36524019,17,8838243
7261,WDTCB,SC,2019,99742.0,South Carolina,69.44598066,49,53928982
7290,WDTCB,SD,2019,2807.0,South Dakota,15.97796876,21,538508
7319,WDTCB,TN,2019,52880.0,Tennessee,92.23669942,45,6964195
7348,WDTCB,TX,2019,59336.0,Texas,683.2325698,122,9605822
7406,WDTCB,UT,2019,5028.0,Utah,61.50322731,71,448561
7435,WDTCB,VA,2019,89252.0,Virginia,106.76702,34,4195235
7464,WDTCB,VT,2019,22287.0,Vermont,6.020390617,27,1121855
7493,WDTCB,WA,2019,110500.0,Washington,84.16948233,88,18389113
7522,WDTCB,WI,2019,92350.0,Wisconsin,94.82242355,103,2915140
7551,WDTCB,WV,2019,11833.0,West Virginia,85.44599619,44,790383
7580,WDTCB,WY,2019,4969.0,Wyoming,59.09664881,32,570570
