,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
1199,GETCB,SD,2015,1868.0,South Dakota,14.13943764,63,3577721
1228,GETCB,TN,2015,213.0,Tennessee,98.70392565,104,3275928
1257,GETCB,TX,2015,2478.0,Texas,655.1432269,110,2671308
1315,GETCB,UT,2015,4811.0,Utah,63.61302159,80,1243588
1344,GETCB,VA,2015,1701.0,Virginia,107.6199041,31,2446464
1373,GETCB,VT,2015,29.0,Vermont,6.126831312,33,47317173
1402,GETCB,WA,2015,1136.0,Washington,75.13711456,109,1978193
1431,GETCB,WI,2015,615.0,Wisconsin,99.85701526,107,3755629
1460,GETCB,WV,2015,32.0,West Virginia,91.96307825,69,491426
1489,GETCB,WY,2015,663.0,Wyoming,64.09286316,18,249960
1529,GETCB,AK,2016,186.0,Alaska,33.40561066,14,2247734
1558,GETCB,AL,2016,141.0,Alabama,113.9837834,129,1206793
1587,GETCB,AR,2016,808.0,Arkansas,62.12624984,703,4637664
1616,GETCB,AZ,2016,345.0,Arizona,90.85562563,54,2053339
1645,GETCB,CA,2016,107912.0,California,353.3561319,848,59755992
1674,GETCB,CO,2016,759.0,Colorado,88.42427593,258,1800615
1703,GETCB,CT,2016,21.0,Connecticut,34.09544003,28,962061
1761,GETCB,DE,2016,430.0,Delaware,14.41948129,38,502817
1790,GETCB,FL,2016,10056.0,Florida,238.8326956,72,4068360
1819,GETCB,GA,2016,315.0,Georgia,144.537737,222,20155611
1848,GETCB,HI,2016,2409.0,Hawaii,19.81846857,18,429104
1877,GETCB,IA,2016,1281.0,Iowa,73.98337008,149,4220545
1906,GETCB,ID,2016,2167.0,Idaho,18.3418212,127,1317624
1935,GETCB,IL,2016,2042.0,Illinois,207.4305588,36,1325335
1964,GETCB,IN,2016,4647.0,Indiana,181.8275677,45,11391681
1993,GETCB,KS,2016,974.0,Kansas,62.60936987,130,1440764
2022,GETCB,KY,2016,2712.0,Kentucky,126.8081795,76,2257870
2051,GETCB,LA,2016,1842.0,Louisiana,189.1398596,98,1499474
2080,GETCB,MA,2016,859.0,Massachusetts,64.08973529,35,841616
2109,GETCB,MD,2016,570.0,Maryland,60.46760995,65,1349074
2138,GETCB,ME,2016,72.0,Maine,16.15310799,41,795948
2167,GETCB,MI,2016,5193.0,Michigan,154.5188531,61,1293489
2196,GETCB,MN,2016,1075.0,Minnesota,91.10054342,92,16796366
2225,GETCB,MO,2016,352.0,Missouri,119.0157079,520,10631411
2254,GETCB,MS,2016,958.0,Mississippi,62.31469737,608,96309030
2283,GETCB,MT,2016,337.0,Montana,31.13795175,90,2257495
2312,GETCB,NC,2016,967.0,North Carolina,124.895788,156,190472938
2341,GETCB,ND,2016,978.0,North Dakota,54.93206111,24,502584
2370,GETCB,NE,2016,1212.0,Nebraska,48.35090988,199,4011050
2399,GETCB,NH,2016,29.0,New Hampshire,13.81151032,40,3111505
2428,GETCB,NJ,2016,466.0,New Jersey,105.6200444,34,597439
2457,GETCB,NM,2016,499.0,New Mexico,48.84541366,28,2015514
2486,GETCB,NV,2016,32506.0,Nevada,39.97099675,16,54082
2515,GETCB,NY,2016,1185.0,New York,170.1509065,73,2403723
2544,GETCB,OH,2016,3435.0,Ohio,205.3227286,132,775584
2573,GETCB,OK,2016,24.0,Oklahoma,96.1010241,58,1341097
2602,GETCB,OR,2016,2928.0,Oregon,37.66506368,162,104123811
2631,GETCB,PA,2016,2162.0,Pennsylvania,217.9773815,74,2394977
2660,GETCB,RI,2016,57.0,Rhode Island,9.588941638,10,489512
2689,GETCB,SC,2016,648.0,South Carolina,72.25720541,77,22430291
2718,GETCB,SD,2016,1868.0,South Dakota,14.80376576,32,76031784
2747,GETCB,TN,2016,213.0,Tennessee,101.3548028,60,1102457
2776,GETCB,TX,2016,2478.0,Texas,656.7493464,176,83607077
2834,GETCB,UT,2016,5287.0,Utah,58.82516698,114,612804
2863,GETCB,VA,2016,1701.0,Virginia,110.0640459,49,853133
2892,GETCB,VT,2016,29.0,Vermont,5.913477445,37,873689
2921,GETCB,WA,2016,1136.0,Washington,79.4036955,127,2515938
2950,GETCB,WI,2016,615.0,Wisconsin,95.6153185,80,7777098
2979,GETCB,WV,2016,32.0,West Virginia,94.48890006,54,614068
3008,GETCB,WY,2016,663.0,Wyoming,61.25999315,23,1359346
3048,GETCB,AK,2017,186.0,Alaska,33.72913017,18,13509662
3077,GETCB,AL,2017,141.0,Alabama,108.5943783,104,2414699
3106,GETCB,AR,2017,808.0,Arkansas,64.17625679,469,2069460
3135,GETCB,AZ,2017,345.0,Arizona,90.47614096,46,1714281
3164,GETCB,CA,2017,108637.0,California,356.5165476,786,30392556
3193,GETCB,CO,2017,759.0,Colorado,88.77624019,181,1385451
3222,GETCB,CT,2017,21.0,Connecticut,33.8574222,40,788599
3280,GETCB,DE,2017,430.0,Delaware,13.76698515,65,1636426
3309,GETCB,FL,2017,10056.0,Florida,238.4284129,56,1239122
3338,GETCB,GA,2017,315.0,Georgia,141.8352401,185,2884817
3367,GETCB,HI,2017,2980.0,Hawaii,20.43258289,14,1467132
3396,GETCB,IA,2017,1281.0,Iowa,76.30357904,179,6233820
3425,GETCB,ID,2017,2280.0,Idaho,18.70279024,88,988061
3454,GETCB,IL,2017,2042.0,Illinois,205.9749865,32,1262924
3483,GETCB,IN,2017,4647.0,Indiana,175.8904931,46,4052088
3512,GETCB,KS,2017,974.0,Kansas,59.03202784,110,1454281
3541,GETCB,KY,2017,2712.0,Kentucky,116.7819997,99,1948714
3570,GETCB,LA,2017,1842.0,Louisiana,193.3738211,71,1216601
3599,GETCB,MA,2017,859.0,Massachusetts,64.71316897,44,5852232
3628,GETCB,MD,2017,570.0,Maryland,55.040273,48,6343700
3657,GETCB,ME,2017,72.0,Maine,15.37643854,42,2223059
3686,GETCB,MI,2017,5193.0,Michigan,155.6806782,37,1287282
3715,GETCB,MN,2017,1075.0,Minnesota,91.27720044,74,2726558
3744,GETCB,MO,2017,352.0,Missouri,124.5052275,316,4957942
3773,GETCB,MS,2017,958.0,Mississippi,60.46289527,379,2686540
3802,GETCB,MT,2017,337.0,Montana,31.25081171,93,1091494
3831,GETCB,NC,2017,967.0,North Carolina,121.1493749,149,235434075
3860,GETCB,ND,2017,978.0,North Dakota,56.92163503,19,477713
3889,GETCB,NE,2017,1212.0,Nebraska,47.87762064,263,3743400
3918,GETCB,NH,2017,29.0,New Hampshire,13.51181074,39,1307930
3947,GETCB,NJ,2017,466.0,New Jersey,99.35210038,48,881961
3976,GETCB,NM,2017,487.0,New Mexico,49.62030346,47,5893114
4005,GETCB,NV,2017,31876.0,Nevada,40.20696595,33,311016629
4034,GETCB,NY,2017,1185.0,New York,165.8301752,52,789556
4063,GETCB,OH,2017,3435.0,Ohio,205.0608887,118,10274821
4092,GETCB,OK,2017,24.0,Oklahoma,93.44516627,41,2449186
4121,GETCB,OR,2017,2839.0,Oregon,38.79038331,129,137275588
4150,GETCB,PA,2017,2162.0,Pennsylvania,215.2868489,53,2661655
4179,GETCB,RI,2017,57.0,Rhode Island,9.965275351,12,547069
4208,GETCB,SC,2017,648.0,South Carolina,69.96242998,84,68063288
4237,GETCB,SD,2017,1868.0,South Dakota,14.65586638,18,3225820
4266,GETCB,TN,2017,213.0,Tennessee,97.40767095,28,889496
4295,GETCB,TX,2017,2478.0,Texas,664.9673475,219,98254981
4353,GETCB,UT,2017,5239.0,Utah,59.03113555,56,15437033
4382,GETCB,VA,2017,1701.0,Virginia,105.5838769,35,5764689
4411,GETCB,VT,2017,29.0,Vermont,5.831030624,23,4591717
4440,GETCB,WA,2017,1136.0,Washington,79.11865344,104,6910234
4469,GETCB,WI,2017,615.0,Wisconsin,98.64308793,95,2622475
4498,GETCB,WV,2017,32.0,West Virginia,90.84162772,88,673413
4527,GETCB,WY,2017,663.0,Wyoming,62.79648656,47,413987
4567,GETCB,AK,2018,186.0,Alaska,34.51458857,44,18236626
4596,GETCB,AL,2018,141.0,Alabama,112.3554714,75,1844186
4625,GETCB,AR,2018,808.0,Arkansas,70.78614615,414,79970512
4654,GETCB,AZ,2018,345.0,Arizona,94.09550866,48,539053
4683,GETCB,CA,2018,108445.0,California,358.5947178,749,28208367
4712,GETCB,CO,2018,759.0,Colorado,90.06168948,142,29876375
4741,GETCB,CT,2018,21.0,Connecticut,37.38424068,21,1486681
4799,GETCB,DE,2018,430.0,Delaware,13.98931001,32,824222
4828,GETCB,FL,2018,10056.0,Florida,242.0091133,62,49550089
4857,GETCB,GA,2018,315.0,Georgia,141.9209237,192,7882488
4886,GETCB,HI,2018,1010.0,Hawaii,20.30121291,22,5818783
4915,GETCB,IA,2018,1281.0,Iowa,82.42756253,239,8883799
4944,GETCB,ID,2018,2259.0,Idaho,19.04276093,89,1198524
4973,GETCB,IL,2018,2042.0,Illinois,213.1001319,64,5112413
5002,GETCB,IN,2018,4647.0,Indiana,189.2161684,59,5700232
5031,GETCB,KS,2018,974.0,Kansas,62.85277614,67,1041662
5060,GETCB,KY,2018,2712.0,Kentucky,122.771335,77,2944583
5089,GETCB,LA,2018,1842.0,Louisiana,194.74322,86,764829
5118,GETCB,MA,2018,859.0,Massachusetts,64.10739497,46,3360964
5147,GETCB,MD,2018,570.0,Maryland,61.68531518,61,2306029
5176,GETCB,ME,2018,72.0,Maine,14.76307256,41,2491389
5205,GETCB,MI,2018,5193.0,Michigan,163.7174435,56,936266
5234,GETCB,MN,2018,1075.0,Minnesota,94.75605009,154,55322766
5263,GETCB,MO,2018,352.0,Missouri,124.7805316,185,3637928
5292,GETCB,MS,2018,958.0,Mississippi,63.23252555,469,3767073
5321,GETCB,MT,2018,337.0,Montana,31.25796736,114,2449554
5350,GETCB,NC,2018,967.0,North Carolina,124.2127343,132,141776088
5379,GETCB,ND,2018,978.0,North Dakota,59.282972,30,520857
5408,GETCB,NE,2018,1212.0,Nebraska,52.35500953,271,4330170
5437,GETCB,NH,2018,29.0,New Hampshire,14.23973227,37,636384
5466,GETCB,NJ,2018,466.0,New Jersey,105.0688845,20,852979
5495,GETCB,NM,2018,487.0,New Mexico,45.85390881,22,755535
5524,GETCB,NV,2018,33066.0,Nevada,41.38306985,57,535889
5553,GETCB,NY,2018,1185.0,New York,175.0969653,60,13144827
5582,GETCB,OH,2018,3435.0,Ohio,208.9666748,52,6168918
5611,GETCB,OK,2018,24.0,Oklahoma,98.01036447,23,1495639
5640,GETCB,OR,2018,2837.0,Oregon,39.58013113,96,3286698
5669,GETCB,PA,2018,2162.0,Pennsylvania,220.1938915,57,10494432
5698,GETCB,RI,2018,57.0,Rhode Island,11.05692381,15,661136
5727,GETCB,SC,2018,648.0,South Carolina,74.14674879,123,64580916
5756,GETCB,SD,2018,1868.0,South Dakota,15.52399536,38,3826069
5785,GETCB,TN,2018,213.0,Tennessee,93.83598219,31,4038180
5814,GETCB,TX,2018,2478.0,Texas,684.6895943,261,46570295
5872,GETCB,UT,2018,4866.0,Utah,61.24871623,41,668749
5901,GETCB,VA,2018,1701.0,Virginia,110.0554883,37,2735678
5930,GETCB,VT,2018,29.0,Vermont,5.854279866,23,493740
5959,GETCB,WA,2018,1136.0,Washington,78.65855426,104,3061489
5988,GETCB,WI,2018,615.0,Wisconsin,101.1727696,75,2067441
6017,GETCB,WV,2018,32.0,West Virginia,89.14479553,48,946699
6046,GETCB,WY,2018,663.0,Wyoming,63.84608066,53,573639
6086,GETCB,AK,2019,186.0,Alaska,34.25944031,32,13734021
6115,GETCB,AL,2019,141.0,Alabama,106.2507516,54,840218
6144,GETCB,AR,2019,808.0,Arkansas,65.07220242,302,60034678
6173,GETCB,AZ,2019,345.0,Arizona,92.53702529,29,95135122
6202,GETCB,CA,2019,99329.0,California,358.1643733,609,158244985
6231,GETCB,CO,2019,759.0,Colorado,91.72734664,96,10796826
6260,GETCB,CT,2019,21.0,Connecticut,36.63166173,19,1306178
6318,GETCB,DE,2019,430.0,Delaware,13.58957516,40,1485254
6347,GETCB,FL,2019,10056.0,Florida,233.5527795,53,52936642
6376,GETCB,GA,2019,315.0,Georgia,136.4670209,191,2374660
6405,GETCB,HI,2019,8.0,Hawaii,20.51554679,14,329849
6434,GETCB,IA,2019,1281.0,Iowa,77.29621466,120,3041432
6463,GETCB,ID,2019,2354.0,Idaho,20.08591692,60,910270
6492,GETCB,IL,2019,2042.0,Illinois,203.43232,84,11321378
6521,GETCB,IN,2019,4647.0,Indiana,176.1079655,52,1593785
6550,GETCB,KS,2019,974.0,Kansas,60.4526702,43,992149
6579,GETCB,KY,2019,2712.0,Kentucky,115.3817286,63,1092217
6608,GETCB,LA,2019,1842.0,Louisiana,194.892652,67,250695185
6637,GETCB,MA,2019,859.0,Massachusetts,63.32557454,30,1860604
6666,GETCB,MD,2019,570.0,Maryland,56.87149823,73,1428319
6695,GETCB,ME,2019,72.0,Maine,14.42640502,41,1093090
6724,GETCB,MI,2019,5193.0,Michigan,159.2399805,65,2360732
6753,GETCB,MN,2019,1075.0,Minnesota,92.08969013,140,29572563
6782,GETCB,MO,2019,352.0,Missouri,116.985714,177,3478408
6811,GETCB,MS,2019,958.0,Mississippi,62.54458802,269,2609443
6840,GETCB,MT,2019,337.0,Montana,32.28539515,61,618074
6869,GETCB,NC,2019,967.0,North Carolina,122.6043034,115,126884709
6898,GETCB,ND,2019,978.0,North Dakota,57.15288871,18,759349
6927,GETCB,NE,2019,1212.0,Nebraska,50.47008377,206,2293019
6956,GETCB,NH,2019,29.0,New Hampshire,13.9338009,26,739179
6985,GETCB,NJ,2019,466.0,New Jersey,100.8319854,17,314035
7014,GETCB,NM,2019,885.0,New Mexico,48.94208108,12,1493382
7043,GETCB,NV,2019,36359.0,Nevada,41.74259297,22,201782
7072,GETCB,NY,2019,1185.0,New York,168.9712856,69,30602444
7101,GETCB,OH,2019,3435.0,Ohio,196.6865897,44,2756315
7130,GETCB,OK,2019,24.0,Oklahoma,90.83789996,13,645165
7159,GETCB,OR,2019,2884.0,Oregon,41.83917874,75,13382214
7188,GETCB,PA,2019,2162.0,Pennsylvania,218.7358219,58,2943270
7217,GETCB,RI,2019,57.0,Rhode Island,10.36524019,17,8838243
7246,GETCB,SC,2019,648.0,South Carolina,69.44598066,49,53928982
7275,GETCB,SD,2019,1868.0,South Dakota,15.97796876,21,538508
7304,GETCB,TN,2019,213.0,Tennessee,92.23669942,45,6964195
7333,GETCB,TX,2019,2478.0,Texas,683.2325698,122,9605822
7391,GETCB,UT,2019,3572.0,Utah,61.50322731,71,448561
7420,GETCB,VA,2019,1701.0,Virginia,106.76702,34,4195235
7449,GETCB,VT,2019,29.0,Vermont,6.020390617,27,1121855
7478,GETCB,WA,2019,1136.0,Washington,84.16948233,88,18389113
7507,GETCB,WI,2019,615.0,Wisconsin,94.82242355,103,2915140
7536,GETCB,WV,2019,32.0,West Virginia,85.44599619,44,790383
7565,GETCB,WY,2019,663.0,Wyoming,59.09664881,32,570570
