,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
4996,CLPRB,IN,2018,781628.0,Indiana,189.2161684,59,5700232
5054,CLPRB,KY,2018,955471.0,Kentucky,122.771335,77,2944583
5083,CLPRB,LA,2018,20436.0,Louisiana,194.74322,86,764829
5141,CLPRB,MD,2018,30464.0,Maryland,61.68531518,61,2306029
5257,CLPRB,MO,2018,5654.0,Missouri,124.7805316,185,3637928
5286,CLPRB,MS,2018,31979.0,Mississippi,63.23252555,469,3767073
5315,CLPRB,MT,2018,684031.0,Montana,31.25796736,114,2449554
5373,CLPRB,ND,2018,399835.0,North Dakota,59.282972,30,520857
5489,CLPRB,NM,2018,200179.0,New Mexico,45.85390881,22,755535
5576,CLPRB,OH,2018,219942.0,Ohio,208.9666748,52,6168918
5605,CLPRB,OK,2018,15121.0,Oklahoma,98.01036447,23,1495639
5663,CLPRB,PA,2018,1278056.0,Pennsylvania,220.1938915,57,10494432
5779,CLPRB,TN,2018,5922.0,Tennessee,93.83598219,31,4038180
5808,CLPRB,TX,2018,328812.0,Texas,684.6895943,261,46570295
5866,CLPRB,UT,2018,305328.0,Utah,61.24871623,41,668749
5895,CLPRB,VA,2018,318949.0,Virginia,110.0554883,37,2735678
6011,CLPRB,WV,2018,2468639.0,West Virginia,89.14479553,48,946699
6040,CLPRB,WY,2018,5315953.0,Wyoming,63.84608066,53,573639
6080,CLPRB,AK,2019,14867.0,Alaska,34.25944031,32,13734021
6109,CLPRB,AL,2019,350506.0,Alabama,106.2507516,54,840218
6167,CLPRB,AZ,2019,82222.0,Arizona,92.53702529,29,95135122
6225,CLPRB,CO,2019,270466.0,Colorado,91.72734664,96,10796826
6486,CLPRB,IL,2019,1014448.0,Illinois,203.43232,84,11321378
6515,CLPRB,IN,2019,712235.0,Indiana,176.1079655,52,1593785
6573,CLPRB,KY,2019,852990.0,Kentucky,115.3817286,63,1092217
6602,CLPRB,LA,2019,21251.0,Louisiana,194.892652,67,250695185
6660,CLPRB,MD,2019,34661.0,Maryland,56.87149823,73,1428319
6776,CLPRB,MO,2019,4227.0,Missouri,116.985714,177,3478408
6805,CLPRB,MS,2019,28423.0,Mississippi,62.54458802,269,2609443
6834,CLPRB,MT,2019,608890.0,Montana,32.28539515,61,618074
6892,CLPRB,ND,2019,361946.0,North Dakota,57.15288871,18,759349
7008,CLPRB,NM,2019,268307.0,New Mexico,48.94208108,12,1493382
7095,CLPRB,OH,2019,192413.0,Ohio,196.6865897,44,2756315
7124,CLPRB,OK,2019,5153.0,Oklahoma,90.83789996,13,645165
7182,CLPRB,PA,2019,1250902.0,Pennsylvania,218.7358219,58,2943270
7298,CLPRB,TN,2019,11341.0,Tennessee,92.23669942,45,6964195
7327,CLPRB,TX,2019,308449.0,Texas,683.2325698,122,9605822
7385,CLPRB,UT,2019,326024.0,Utah,61.50322731,71,448561
7414,CLPRB,VA,2019,320290.0,Virginia,106.76702,34,4195235
7530,CLPRB,WV,2019,2422224.0,West Virginia,85.44599619,44,790383
7559,CLPRB,WY,2019,4828513.0,Wyoming,59.09664881,32,570570
