,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3840,REPRB,NC,2017,215578.0,North Carolina,121.1493749,149,235434075
3869,REPRB,ND,2017,212086.0,North Dakota,56.92163503,19,477713
3898,REPRB,NE,2017,355970.0,Nebraska,47.87762064,263,3743400
3927,REPRB,NH,2017,59871.0,New Hampshire,13.51181074,39,1307930
3956,REPRB,NJ,2017,45602.0,New Jersey,99.35210038,48,881961
3985,REPRB,NM,2017,67408.0,New Mexico,49.62030346,47,5893114
4014,REPRB,NV,2017,98128.0,Nevada,40.20696595,33,311016629
4043,REPRB,NY,2017,447680.0,New York,165.8301752,52,789556
4072,REPRB,OH,2017,167037.0,Ohio,205.0608887,118,10274821
4101,REPRB,OK,2017,274848.0,Oklahoma,93.44516627,41,2449186
4130,REPRB,OR,2017,501442.0,Oregon,38.79038331,129,137275588
4159,REPRB,PA,2017,204952.0,Pennsylvania,215.2868489,53,2661655
4188,REPRB,RI,2017,5967.0,Rhode Island,9.965275351,12,547069
4217,REPRB,SC,2017,132533.0,South Carolina,69.96242998,84,68063288
4246,REPRB,SD,2017,241029.0,South Dakota,14.65586638,18,3225820
4275,REPRB,TN,2017,166421.0,Tennessee,97.40767095,28,889496
4304,REPRB,TX,2017,810455.0,Texas,664.9673475,219,98254981
4362,REPRB,UT,2017,53282.0,Utah,59.03113555,56,15437033
4391,REPRB,VA,2017,140979.0,Virginia,105.5838769,35,5764689
4420,REPRB,VT,2017,37792.0,Vermont,5.831030624,23,4591717
4449,REPRB,WA,2017,950220.0,Washington,79.11865344,104,6910234
4478,REPRB,WI,2017,224172.0,Wisconsin,98.64308793,95,2622475
4507,REPRB,WV,2017,41643.0,West Virginia,90.84162772,88,673413
4536,REPRB,WY,2017,55916.0,Wyoming,62.79648656,47,413987
4576,REPRB,AK,2018,24158.0,Alaska,34.51458857,44,18236626
4605,REPRB,AL,2018,279560.0,Alabama,112.3554714,75,1844186
4634,REPRB,AR,2018,126121.0,Arkansas,70.78614615,414,79970512
4663,REPRB,AZ,2018,156071.0,Arizona,94.09550866,48,539053
4692,REPRB,CA,2018,1026274.0,California,358.5947178,749,28208367
4721,REPRB,CO,2018,156998.0,Colorado,90.06168948,142,29876375
4750,REPRB,CT,2018,37572.0,Connecticut,37.38424068,21,1486681
4808,REPRB,DE,2018,3389.0,Delaware,13.98931001,32,824222
4837,REPRB,FL,2018,247001.0,Florida,242.0091133,62,49550089
4866,REPRB,GA,2018,288295.0,Georgia,141.9209237,192,7882488
4895,REPRB,HI,2018,26299.0,Hawaii,20.30121291,22,5818783
4924,REPRB,IA,2018,865784.0,Iowa,82.42756253,239,8883799
4953,REPRB,ID,2018,178935.0,Idaho,19.04276093,89,1198524
4982,REPRB,IL,2018,359817.0,Illinois,213.1001319,64,5112413
5011,REPRB,IN,2018,271248.0,Indiana,189.2161684,59,5700232
5040,REPRB,KS,2018,253321.0,Kansas,62.85277614,67,1041662
5069,REPRB,KY,2018,90231.0,Kentucky,122.771335,77,2944583
5098,REPRB,LA,2018,143245.0,Louisiana,194.74322,86,764829
5127,REPRB,MA,2018,75295.0,Massachusetts,64.10739497,46,3360964
5156,REPRB,MD,2018,65963.0,Maryland,61.68531518,61,2306029
5185,REPRB,ME,2018,149435.0,Maine,14.76307256,41,2491389
5214,REPRB,MI,2018,237163.0,Michigan,163.7174435,56,936266
5243,REPRB,MN,2018,366439.0,Minnesota,94.75605009,154,55322766
5272,REPRB,MO,2018,131345.0,Missouri,124.7805316,185,3637928
5301,REPRB,MS,2018,76639.0,Mississippi,63.23252555,469,3767073
5330,REPRB,MT,2018,143018.0,Montana,31.25796736,114,2449554
5359,REPRB,NC,2018,248825.0,North Carolina,124.2127343,132,141776088
5388,REPRB,ND,2018,209189.0,North Dakota,59.282972,30,520857
5417,REPRB,NE,2018,359674.0,Nebraska,52.35500953,271,4330170
5446,REPRB,NH,2018,56145.0,New Hampshire,14.23973227,37,636384
5475,REPRB,NJ,2018,48517.0,New Jersey,105.0688845,20,852979
5504,REPRB,NM,2018,85241.0,New Mexico,45.85390881,22,755535
5533,REPRB,NV,2018,105656.0,Nevada,41.38306985,57,535889
5562,REPRB,NY,2018,442993.0,New York,175.0969653,60,13144827
5591,REPRB,OH,2018,172901.0,Ohio,208.9666748,52,6168918
5620,REPRB,OK,2018,308589.0,Oklahoma,98.01036447,23,1495639
5649,REPRB,OR,2018,486994.0,Oregon,39.58013113,96,3286698
5678,REPRB,PA,2018,220486.0,Pennsylvania,220.1938915,57,10494432
5707,REPRB,RI,2018,6663.0,Rhode Island,11.05692381,15,661136
5736,REPRB,SC,2018,147096.0,South Carolina,74.14674879,123,64580916
5765,REPRB,SD,2018,254033.0,South Dakota,15.52399536,38,3826069
5794,REPRB,TN,2018,186147.0,Tennessee,93.83598219,31,4038180
5823,REPRB,TX,2018,901492.0,Texas,684.6895943,261,46570295
5881,REPRB,UT,2018,50358.0,Utah,61.24871623,41,668749
5910,REPRB,VA,2018,159914.0,Virginia,110.0554883,37,2735678
5939,REPRB,VT,2018,41553.0,Vermont,5.854279866,23,493740
5968,REPRB,WA,2018,937724.0,Washington,78.65855426,104,3061489
5997,REPRB,WI,2018,232096.0,Wisconsin,101.1727696,75,2067441
6026,REPRB,WV,2018,45418.0,West Virginia,89.14479553,48,946699
6055,REPRB,WY,2018,51483.0,Wyoming,63.84608066,53,573639
6095,REPRB,AK,2019,22754.0,Alaska,34.25944031,32,13734021
6124,REPRB,AL,2019,278142.0,Alabama,106.2507516,54,840218
6153,REPRB,AR,2019,133513.0,Arkansas,65.07220242,302,60034678
6182,REPRB,AZ,2019,148194.0,Arizona,92.53702529,29,95135122
6211,REPRB,CA,2019,1140051.0,California,358.1643733,609,158244985
6240,REPRB,CO,2019,167095.0,Colorado,91.72734664,96,10796826
6269,REPRB,CT,2019,37172.0,Connecticut,36.63166173,19,1306178
6327,REPRB,DE,2019,3611.0,Delaware,13.58957516,40,1485254
6356,REPRB,FL,2019,248107.0,Florida,233.5527795,53,52936642
6385,REPRB,GA,2019,301842.0,Georgia,136.4670209,191,2374660
6414,REPRB,HI,2019,25273.0,Hawaii,20.51554679,14,329849
6443,REPRB,IA,2019,901961.0,Iowa,77.29621466,120,3041432
6472,REPRB,ID,2019,169244.0,Idaho,20.08591692,60,910270
6501,REPRB,IL,2019,372731.0,Illinois,203.43232,84,11321378
6530,REPRB,IN,2019,257250.0,Indiana,176.1079655,52,1593785
6559,REPRB,KS,2019,273764.0,Kansas,60.4526702,43,992149
6588,REPRB,KY,2019,89293.0,Kentucky,115.3817286,63,1092217
6617,REPRB,LA,2019,133669.0,Louisiana,194.892652,67,250695185
6646,REPRB,MA,2019,74190.0,Massachusetts,63.32557454,30,1860604
6675,REPRB,MD,2019,55557.0,Maryland,56.87149823,73,1428319
6704,REPRB,ME,2019,148456.0,Maine,14.42640502,41,1093090
6733,REPRB,MI,2019,233688.0,Michigan,159.2399805,65,2360732
6762,REPRB,MN,2019,366164.0,Minnesota,92.08969013,140,29572563
6791,REPRB,MO,2019,140354.0,Missouri,116.985714,177,3478408
6820,REPRB,MS,2019,66401.0,Mississippi,62.54458802,269,2609443
6849,REPRB,MT,2019,129217.0,Montana,32.28539515,61,618074
6878,REPRB,NC,2019,254022.0,North Carolina,122.6043034,115,126884709
6907,REPRB,ND,2019,211395.0,North Dakota,57.15288871,18,759349
6936,REPRB,NE,2019,371935.0,Nebraska,50.47008377,206,2293019
6965,REPRB,NH,2019,56018.0,New Hampshire,13.9338009,26,739179
6994,REPRB,NJ,2019,49363.0,New Jersey,100.8319854,17,314035
7023,REPRB,NM,2019,94063.0,New Mexico,48.94208108,12,1493382
7052,REPRB,NV,2019,113331.0,Nevada,41.74259297,22,201782
7081,REPRB,NY,2019,452190.0,New York,168.9712856,69,30602444
7110,REPRB,OH,2019,174087.0,Ohio,196.6865897,44,2756315
7139,REPRB,OK,2019,332320.0,Oklahoma,90.83789996,13,645165
7168,REPRB,OR,2019,426391.0,Oregon,41.83917874,75,13382214
7197,REPRB,PA,2019,201783.0,Pennsylvania,218.7358219,58,2943270
7226,REPRB,RI,2019,8797.0,Rhode Island,10.36524019,17,8838243
7255,REPRB,SC,2019,149844.0,South Carolina,69.44598066,49,53928982
7284,REPRB,SD,2019,264674.0,South Dakota,15.97796876,21,538508
7313,REPRB,TN,2019,181028.0,Tennessee,92.23669942,45,6964195
7342,REPRB,TX,2019,963581.0,Texas,683.2325698,122,9605822
7400,REPRB,UT,2019,48225.0,Utah,61.50322731,71,448561
7429,REPRB,VA,2019,142651.0,Virginia,106.76702,34,4195235
7458,REPRB,VT,2019,40997.0,Vermont,6.020390617,27,1121855
7487,REPRB,WA,2019,779076.0,Washington,84.16948233,88,18389113
7516,REPRB,WI,2019,232452.0,Wisconsin,94.82242355,103,2915140
7545,REPRB,WV,2019,41973.0,West Virginia,85.44599619,44,790383
7574,REPRB,WY,2019,53228.0,Wyoming,59.09664881,32,570570
