,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3041,BFPRP,AK,2017,5.0,Alaska,33.72913017,18,13509662
3070,BFPRP,AL,2017,292.0,Alabama,108.5943783,104,2414699
3099,BFPRP,AR,2017,1244.0,Arkansas,64.17625679,469,2069460
3128,BFPRP,AZ,2017,1155.0,Arizona,90.47614096,46,1714281
3157,BFPRP,CA,2017,6052.0,California,356.5165476,786,30392556
3186,BFPRP,CO,2017,3477.0,Colorado,88.77624019,181,1385451
3215,BFPRP,CT,2017,254.0,Connecticut,33.8574222,40,788599
3302,BFPRP,FL,2017,157.0,Florida,238.4284129,56,1239122
3331,BFPRP,GA,2017,2850.0,Georgia,141.8352401,185,2884817
3360,BFPRP,HI,2017,88.0,Hawaii,20.43258289,14,1467132
3389,BFPRP,IA,2017,107368.0,Iowa,76.30357904,179,6233820
3418,BFPRP,ID,2017,1643.0,Idaho,18.70279024,88,988061
3447,BFPRP,IL,2017,42808.0,Illinois,205.9749865,32,1262924
3476,BFPRP,IN,2017,29811.0,Indiana,175.8904931,46,4052088
3505,BFPRP,KS,2017,12187.0,Kansas,59.03202784,110,1454281
3534,BFPRP,KY,2017,1815.0,Kentucky,116.7819997,99,1948714
3592,BFPRP,MA,2017,20.0,Massachusetts,64.71316897,44,5852232
3650,BFPRP,ME,2017,10.0,Maine,15.37643854,42,2223059
3679,BFPRP,MI,2017,8392.0,Michigan,155.6806782,37,1287282
3708,BFPRP,MN,2017,30163.0,Minnesota,91.27720044,74,2726558
3737,BFPRP,MO,2017,10894.0,Missouri,124.5052275,316,4957942
3766,BFPRP,MS,2017,2439.0,Mississippi,60.46289527,379,2686540
3824,BFPRP,NC,2017,41.0,North Carolina,121.1493749,149,235434075
3853,BFPRP,ND,2017,14117.0,North Dakota,56.92163503,19,477713
3882,BFPRP,NE,2017,50924.0,Nebraska,47.87762064,263,3743400
3911,BFPRP,NH,2017,45.0,New Hampshire,13.51181074,39,1307930
3940,BFPRP,NJ,2017,35.0,New Jersey,99.35210038,48,881961
4027,BFPRP,NY,2017,3687.0,New York,165.8301752,52,789556
4056,BFPRP,OH,2017,16251.0,Ohio,205.0608887,118,10274821
4085,BFPRP,OK,2017,855.0,Oklahoma,93.44516627,41,2449186
4114,BFPRP,OR,2017,1242.0,Oregon,38.79038331,129,137275588
4143,BFPRP,PA,2017,3335.0,Pennsylvania,215.2868489,53,2661655
4172,BFPRP,RI,2017,29.0,Rhode Island,9.965275351,12,547069
4230,BFPRP,SD,2017,28199.0,South Dakota,14.65586638,18,3225820
4259,BFPRP,TN,2017,4500.0,Tennessee,97.40767095,28,889496
4288,BFPRP,TX,2017,13322.0,Texas,664.9673475,219,98254981
4375,BFPRP,VA,2017,1346.0,Virginia,105.5838769,35,5764689
4433,BFPRP,WA,2017,1694.0,Washington,79.11865344,104,6910234
4462,BFPRP,WI,2017,14682.0,Wisconsin,98.64308793,95,2622475
4560,BFPRP,AK,2018,3.0,Alaska,34.51458857,44,18236626
4589,BFPRP,AL,2018,304.0,Alabama,112.3554714,75,1844186
4618,BFPRP,AR,2018,1748.0,Arkansas,70.78614615,414,79970512
4647,BFPRP,AZ,2018,1184.0,Arizona,94.09550866,48,539053
4676,BFPRP,CA,2018,6265.0,California,358.5947178,749,28208367
4705,BFPRP,CO,2018,3457.0,Colorado,90.06168948,142,29876375
4734,BFPRP,CT,2018,423.0,Connecticut,37.38424068,21,1486681
4821,BFPRP,FL,2018,335.0,Florida,242.0091133,62,49550089
4850,BFPRP,GA,2018,2667.0,Georgia,141.9209237,192,7882488
4879,BFPRP,HI,2018,94.0,Hawaii,20.30121291,22,5818783
4908,BFPRP,IA,2018,112725.0,Iowa,82.42756253,239,8883799
4937,BFPRP,ID,2018,1633.0,Idaho,19.04276093,89,1198524
4966,BFPRP,IL,2018,39823.0,Illinois,213.1001319,64,5112413
4995,BFPRP,IN,2018,30637.0,Indiana,189.2161684,59,5700232
5024,BFPRP,KS,2018,12539.0,Kansas,62.85277614,67,1041662
5053,BFPRP,KY,2018,1776.0,Kentucky,122.771335,77,2944583
5111,BFPRP,MA,2018,20.0,Massachusetts,64.10739497,46,3360964
5169,BFPRP,ME,2018,10.0,Maine,14.76307256,41,2491389
5198,BFPRP,MI,2018,8905.0,Michigan,163.7174435,56,936266
5227,BFPRP,MN,2018,30986.0,Minnesota,94.75605009,154,55322766
5256,BFPRP,MO,2018,11893.0,Missouri,124.7805316,185,3637928
5285,BFPRP,MS,2018,2738.0,Mississippi,63.23252555,469,3767073
5343,BFPRP,NC,2018,37.0,North Carolina,124.2127343,132,141776088
5372,BFPRP,ND,2018,14038.0,North Dakota,59.282972,30,520857
5401,BFPRP,NE,2018,50812.0,Nebraska,52.35500953,271,4330170
5430,BFPRP,NH,2018,51.0,New Hampshire,14.23973227,37,636384
5546,BFPRP,NY,2018,3308.0,New York,175.0969653,60,13144827
5575,BFPRP,OH,2018,16778.0,Ohio,208.9666748,52,6168918
5604,BFPRP,OK,2018,828.0,Oklahoma,98.01036447,23,1495639
5633,BFPRP,OR,2018,1284.0,Oregon,39.58013113,96,3286698
5662,BFPRP,PA,2018,3733.0,Pennsylvania,220.1938915,57,10494432
5691,BFPRP,RI,2018,56.0,Rhode Island,11.05692381,15,661136
5749,BFPRP,SD,2018,28987.0,South Dakota,15.52399536,38,3826069
5778,BFPRP,TN,2018,4877.0,Tennessee,93.83598219,31,4038180
5807,BFPRP,TX,2018,13675.0,Texas,684.6895943,261,46570295
5894,BFPRP,VA,2018,1214.0,Virginia,110.0554883,37,2735678
5952,BFPRP,WA,2018,1850.0,Washington,78.65855426,104,3061489
5981,BFPRP,WI,2018,15657.0,Wisconsin,101.1727696,75,2067441
6108,BFPRP,AL,2019,275.0,Alabama,106.2507516,54,840218
6137,BFPRP,AR,2019,1581.0,Arkansas,65.07220242,302,60034678
6166,BFPRP,AZ,2019,531.0,Arizona,92.53702529,29,95135122
6195,BFPRP,CA,2019,5643.0,California,358.1643733,609,158244985
6224,BFPRP,CO,2019,3287.0,Colorado,91.72734664,96,10796826
6253,BFPRP,CT,2019,434.0,Connecticut,36.63166173,19,1306178
6340,BFPRP,FL,2019,169.0,Florida,233.5527795,53,52936642
6369,BFPRP,GA,2019,2991.0,Georgia,136.4670209,191,2374660
6398,BFPRP,HI,2019,89.0,Hawaii,20.51554679,14,329849
6427,BFPRP,IA,2019,112278.0,Iowa,77.29621466,120,3041432
6456,BFPRP,ID,2019,1571.0,Idaho,20.08591692,60,910270
6485,BFPRP,IL,2019,38456.0,Illinois,203.43232,84,11321378
6514,BFPRP,IN,2019,27242.0,Indiana,176.1079655,52,1593785
6543,BFPRP,KS,2019,13424.0,Kansas,60.4526702,43,992149
6572,BFPRP,KY,2019,1921.0,Kentucky,115.3817286,63,1092217
6630,BFPRP,MA,2019,17.0,Massachusetts,63.32557454,30,1860604
6688,BFPRP,ME,2019,9.0,Maine,14.42640502,41,1093090
6717,BFPRP,MI,2019,8433.0,Michigan,159.2399805,65,2360732
6746,BFPRP,MN,2019,31799.0,Minnesota,92.08969013,140,29572563
6775,BFPRP,MO,2019,11316.0,Missouri,116.985714,177,3478408
6804,BFPRP,MS,2019,1070.0,Mississippi,62.54458802,269,2609443
6862,BFPRP,NC,2019,35.0,North Carolina,122.6043034,115,126884709
6891,BFPRP,ND,2019,14196.0,North Dakota,57.15288871,18,759349
6920,BFPRP,NE,2019,50698.0,Nebraska,50.47008377,206,2293019
6949,BFPRP,NH,2019,57.0,New Hampshire,13.9338009,26,739179
7065,BFPRP,NY,2019,3519.0,New York,168.9712856,69,30602444
7094,BFPRP,OH,2019,16396.0,Ohio,196.6865897,44,2756315
7123,BFPRP,OK,2019,757.0,Oklahoma,90.83789996,13,645165
7152,BFPRP,OR,2019,1168.0,Oregon,41.83917874,75,13382214
7181,BFPRP,PA,2019,3582.0,Pennsylvania,218.7358219,58,2943270
7210,BFPRP,RI,2019,100.0,Rhode Island,10.36524019,17,8838243
7268,BFPRP,SD,2019,28809.0,South Dakota,15.97796876,21,538508
7297,BFPRP,TN,2019,5018.0,Tennessee,92.23669942,45,6964195
7326,BFPRP,TX,2019,12261.0,Texas,683.2325698,122,9605822
7413,BFPRP,VA,2019,153.0,Virginia,106.76702,34,4195235
7471,BFPRP,WA,2019,1808.0,Washington,84.16948233,88,18389113
7500,BFPRP,WI,2019,15643.0,Wisconsin,94.82242355,103,2915140
