,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3538,COPRK,KY,2017,5.723,Kentucky,116.7819997,99,1948714
3567,COPRK,LA,2017,5.723,Louisiana,193.3738211,71,1216601
3683,COPRK,MI,2017,5.723,Michigan,155.6806782,37,1287282
3741,COPRK,MO,2017,5.723,Missouri,124.5052275,316,4957942
3770,COPRK,MS,2017,5.723,Mississippi,60.46289527,379,2686540
3799,COPRK,MT,2017,5.723,Montana,31.25081171,93,1091494
3857,COPRK,ND,2017,5.723,North Dakota,56.92163503,19,477713
3886,COPRK,NE,2017,5.723,Nebraska,47.87762064,263,3743400
3973,COPRK,NM,2017,5.723,New Mexico,49.62030346,47,5893114
4002,COPRK,NV,2017,5.723,Nevada,40.20696595,33,311016629
4031,COPRK,NY,2017,5.723,New York,165.8301752,52,789556
4060,COPRK,OH,2017,5.723,Ohio,205.0608887,118,10274821
4089,COPRK,OK,2017,5.723,Oklahoma,93.44516627,41,2449186
4147,COPRK,PA,2017,5.723,Pennsylvania,215.2868489,53,2661655
4234,COPRK,SD,2017,5.723,South Dakota,14.65586638,18,3225820
4263,COPRK,TN,2017,5.723,Tennessee,97.40767095,28,889496
4292,COPRK,TX,2017,5.723,Texas,664.9673475,219,98254981
4350,COPRK,UT,2017,5.723,Utah,59.03113555,56,15437033
4379,COPRK,VA,2017,5.723,Virginia,105.5838769,35,5764689
4495,COPRK,WV,2017,5.723,West Virginia,90.84162772,88,673413
4524,COPRK,WY,2017,5.723,Wyoming,62.79648656,47,413987
4564,COPRK,AK,2018,5.706,Alaska,34.51458857,44,18236626
4593,COPRK,AL,2018,5.706,Alabama,112.3554714,75,1844186
4622,COPRK,AR,2018,5.706,Arkansas,70.78614615,414,79970512
4651,COPRK,AZ,2018,5.706,Arizona,94.09550866,48,539053
4680,COPRK,CA,2018,5.706,California,358.5947178,749,28208367
4709,COPRK,CO,2018,5.706,Colorado,90.06168948,142,29876375
4825,COPRK,FL,2018,5.706,Florida,242.0091133,62,49550089
4941,COPRK,ID,2018,5.706,Idaho,19.04276093,89,1198524
4970,COPRK,IL,2018,5.706,Illinois,213.1001319,64,5112413
4999,COPRK,IN,2018,5.706,Indiana,189.2161684,59,5700232
5028,COPRK,KS,2018,5.706,Kansas,62.85277614,67,1041662
5057,COPRK,KY,2018,5.706,Kentucky,122.771335,77,2944583
5086,COPRK,LA,2018,5.706,Louisiana,194.74322,86,764829
5202,COPRK,MI,2018,5.706,Michigan,163.7174435,56,936266
5260,COPRK,MO,2018,5.706,Missouri,124.7805316,185,3637928
5289,COPRK,MS,2018,5.706,Mississippi,63.23252555,469,3767073
5318,COPRK,MT,2018,5.706,Montana,31.25796736,114,2449554
5376,COPRK,ND,2018,5.706,North Dakota,59.282972,30,520857
5405,COPRK,NE,2018,5.706,Nebraska,52.35500953,271,4330170
5492,COPRK,NM,2018,5.706,New Mexico,45.85390881,22,755535
5521,COPRK,NV,2018,5.706,Nevada,41.38306985,57,535889
5550,COPRK,NY,2018,5.706,New York,175.0969653,60,13144827
5579,COPRK,OH,2018,5.706,Ohio,208.9666748,52,6168918
5608,COPRK,OK,2018,5.706,Oklahoma,98.01036447,23,1495639
5666,COPRK,PA,2018,5.706,Pennsylvania,220.1938915,57,10494432
5753,COPRK,SD,2018,5.706,South Dakota,15.52399536,38,3826069
5782,COPRK,TN,2018,5.706,Tennessee,93.83598219,31,4038180
5811,COPRK,TX,2018,5.706,Texas,684.6895943,261,46570295
5869,COPRK,UT,2018,5.706,Utah,61.24871623,41,668749
5898,COPRK,VA,2018,5.706,Virginia,110.0554883,37,2735678
6014,COPRK,WV,2018,5.706,West Virginia,89.14479553,48,946699
6043,COPRK,WY,2018,5.706,Wyoming,63.84608066,53,573639
6083,COPRK,AK,2019,5.698,Alaska,34.25944031,32,13734021
6112,COPRK,AL,2019,5.698,Alabama,106.2507516,54,840218
6141,COPRK,AR,2019,5.698,Arkansas,65.07220242,302,60034678
6170,COPRK,AZ,2019,5.698,Arizona,92.53702529,29,95135122
6199,COPRK,CA,2019,5.698,California,358.1643733,609,158244985
6228,COPRK,CO,2019,5.698,Colorado,91.72734664,96,10796826
6344,COPRK,FL,2019,5.698,Florida,233.5527795,53,52936642
6460,COPRK,ID,2019,5.698,Idaho,20.08591692,60,910270
6489,COPRK,IL,2019,5.698,Illinois,203.43232,84,11321378
6518,COPRK,IN,2019,5.698,Indiana,176.1079655,52,1593785
6547,COPRK,KS,2019,5.698,Kansas,60.4526702,43,992149
6576,COPRK,KY,2019,5.698,Kentucky,115.3817286,63,1092217
6605,COPRK,LA,2019,5.698,Louisiana,194.892652,67,250695185
6721,COPRK,MI,2019,5.698,Michigan,159.2399805,65,2360732
6779,COPRK,MO,2019,5.698,Missouri,116.985714,177,3478408
6808,COPRK,MS,2019,5.698,Mississippi,62.54458802,269,2609443
6837,COPRK,MT,2019,5.698,Montana,32.28539515,61,618074
6895,COPRK,ND,2019,5.698,North Dakota,57.15288871,18,759349
6924,COPRK,NE,2019,5.698,Nebraska,50.47008377,206,2293019
7011,COPRK,NM,2019,5.698,New Mexico,48.94208108,12,1493382
7040,COPRK,NV,2019,5.698,Nevada,41.74259297,22,201782
7069,COPRK,NY,2019,5.698,New York,168.9712856,69,30602444
7098,COPRK,OH,2019,5.698,Ohio,196.6865897,44,2756315
7127,COPRK,OK,2019,5.698,Oklahoma,90.83789996,13,645165
7185,COPRK,PA,2019,5.698,Pennsylvania,218.7358219,58,2943270
7272,COPRK,SD,2019,5.698,South Dakota,15.97796876,21,538508
7301,COPRK,TN,2019,5.698,Tennessee,92.23669942,45,6964195
7330,COPRK,TX,2019,5.698,Texas,683.2325698,122,9605822
7388,COPRK,UT,2019,5.698,Utah,61.50322731,71,448561
7417,COPRK,VA,2019,5.698,Virginia,106.76702,34,4195235
7533,COPRK,WV,2019,5.698,West Virginia,85.44599619,44,790383
7562,COPRK,WY,2019,5.698,Wyoming,59.09664881,32,570570
